noOMP-Real_time
3194.0
2046.0
2320.0
1071.0
4475.0
1895.0
3482.0
940.0
5398.0
1934.0
4595.0
959.0
3206.0
2017.0
2346.0
1071.0
4562.0
1923.0
3557.0
967.0
5735.0
1919.0
4630.0
952.0
3214.0
1989.0
2330.0
1027.0
4580.0
1931.0
3504.0
939.0
5722.0
1928.0
4607.0
946.0
3215.0
1999.0
2335.0
998.0
4583.0
1937.0
3451.0
939.0
5677.0
1931.0
4653.0
951.0
3222.0
1999.0
2311.0
1023.0
4646.0
1904.0
3545.0
948.0
5673.0
1934.0
4578.0
923.0
3204.0
1984.0
2363.0
1023.0
4342.0
1916.0
3539.0
929.0
5664.0
1927.0
4602.0
936.0
3190.0
2002.0
2402.0
1014.0
4335.0
1932.0
3578.0
940.0
5493.0
1909.0
4590.0
946.0
3231.0
2004.0
2429.0
1019.0
4343.0
1918.0
3508.0
935.0
5385.0
1943.0
4587.0
937.0
3208.0
2004.0
2430.0
1022.0
4340.0
1926.0
3397.0
948.0
5393.0
1932.0
4545.0
938.0
3209.0
1988.0
2414.0
1021.0
4324.0
1917.0
3396.0
931.0
5408.0
1939.0
4442.0
946.0
3189.0
1988.0
2239.0
983.0
4325.0
1936.0
3343.0
914.0
5406.0
1927.0
4374.0
916.0
3228.0
1996.0
2233.0
987.0
4338.0
1915.0
3341.0
907.0
5386.0
1932.0
4380.0
924.0
3221.0
2022.0
2232.0
981.0
4330.0
1922.0
3339.0
902.0
5400.0
1949.0
4383.0
928.0
3215.0
1993.0
2241.0
985.0
4330.0
1920.0
3347.0
900.0
5371.0
1935.0
4393.0
916.0
3203.0
2012.0
2236.0
988.0
4337.0
1922.0
3351.0
903.0
5404.0
1935.0
4382.0
926.0
3214.0
1997.0
2237.0
982.0
4331.0
1932.0
3350.0
902.0
5389.0
1939.0
4398.0
923.0
3211.0
1999.0
2233.0
979.0
4340.0
1916.0
3353.0
906.0
5380.0
1930.0
4390.0
931.0
3216.0
2012.0
2239.0
980.0
4350.0
1930.0
3355.0
900.0
5388.0
1940.0
4380.0
937.0
3219.0
2007.0
2236.0
984.0
4351.0
1927.0
3341.0
906.0
5375.0
1927.0
4377.0
919.0
3216.0
1998.0
2234.0
987.0
4336.0
1935.0
3343.0
898.0
5389.0
1942.0
4384.0
919.0
3204.0
1992.0
2236.0
989.0
4350.0
1925.0
3344.0
911.0
5377.0
1934.0
4381.0
927.0
3211.0
2000.0
2229.0
983.0
4329.0
1957.0
3352.0
901.0
5396.0
1951.0
4383.0
924.0
3212.0
1992.0
2233.0
985.0
4349.0
1925.0
3342.0
906.0
5389.0
1930.0
4376.0
922.0
3193.0
2005.0
2237.0
978.0
4349.0
1967.0
3350.0
907.0
5384.0
1914.0
4393.0
932.0
3217.0
2010.0
2244.0
986.0
4348.0
1935.0
3345.0
902.0
5383.0
1938.0
4389.0
920.0
3201.0
1990.0
2234.0
981.0
4342.0
1927.0
3351.0
914.0
5380.0
1930.0
4384.0
915.0
3214.0
2015.0
2241.0
983.0
4343.0
1925.0
3344.0
901.0
5386.0
1926.0
4397.0
935.0
3193.0
2001.0
2241.0
988.0
4366.0
1948.0
3352.0
900.0
5381.0
1943.0
4389.0
921.0
3215.0
2000.0
2239.0
993.0
4334.0
1927.0
3358.0
905.0
5384.0
1923.0
4385.0
920.0
3205.0
1991.0
2244.0
987.0
4390.0
1931.0
3342.0
903.0
5395.0
1936.0
4388.0
923.0
3227.0
2011.0
2236.0
985.0
4371.0
1903.0
3352.0
901.0
5393.0
1948.0
4383.0
927.0
3196.0
2003.0
2231.0
987.0
4337.0
1915.0
3350.0
910.0
5367.0
1923.0
4406.0
921.0
3270.0
1995.0
2233.0
998.0
4352.0
1903.0
3350.0
905.0
5390.0
1931.0
4384.0
915.0
3188.0
1989.0
2243.0
984.0
4328.0
1913.0
3345.0
905.0
5391.0
1933.0
4381.0
920.0
3195.0
1993.0
2239.0
977.0
4347.0
1926.0
3350.0
903.0
5397.0
1935.0
4410.0
931.0
3217.0
2001.0
2234.0
980.0
4333.0
1916.0
3342.0
910.0
5374.0
1928.0
4390.0
931.0
3201.0
2002.0
2239.0
981.0
4337.0
1923.0
3343.0
904.0
5413.0
1933.0
4394.0
927.0
3214.0
2008.0
2233.0
986.0
4340.0
1920.0
3344.0
904.0
5384.0
1935.0
4385.0
915.0
3219.0
1988.0
2230.0
985.0
4376.0
1989.0
3340.0
902.0
5387.0
1938.0
4382.0
915.0
3211.0
1994.0
2232.0
999.0
4323.0
1920.0
3342.0
905.0
5377.0
1925.0
4378.0
920.0
3207.0
1996.0
2237.0
983.0
4348.0
1935.0
3341.0
902.0
5380.0
1936.0
4391.0
930.0
3240.0
2011.0
2240.0
993.0
4339.0
1939.0
3340.0
908.0
5368.0
1940.0
4380.0
930.0
3204.0
1990.0
2232.0
984.0
4335.0
1935.0
3350.0
905.0
5404.0
1920.0
4383.0
925.0
3185.0
2006.0
2234.0
985.0
4351.0
1938.0
3338.0
903.0
5393.0
1924.0
4388.0
925.0
3222.0
2026.0
2226.0
985.0
4344.0
1934.0
3348.0
903.0
5393.0
1942.0
4378.0
917.0
3206.0
2000.0
2235.0
978.0
4349.0
1920.0
3344.0
904.0
5388.0
1905.0
4390.0
922.0
3199.0
2055.0
2243.0
979.0
4357.0
1913.0
3345.0
898.0
5484.0
1930.0
4383.0
924.0
3217.0
2009.0
2238.0
987.0
4345.0
1929.0
3339.0
904.0
5388.0
1934.0
4382.0
921.0
3227.0
1998.0
2234.0
984.0
4346.0
1939.0
3343.0
903.0
5386.0
1928.0
4382.0
920.0
3215.0
1991.0
2232.0
984.0
4363.0
1932.0
3341.0
905.0
5403.0
1938.0
4375.0
921.0
