noDYN-Real_time
377.0
2234.0
987.0
1308.0
507.0
4336.0
1935.0
1241.0
379.0
3343.0
898.0
1685.0
498.0
5389.0
1942.0
1554.0
416.0
4384.0
919.0
819.0
469.0
3204.0
1992.0
759.0
393.0
2236.0
989.0
1322.0
501.0
4350.0
1925.0
1240.0
413.0
3344.0
911.0
1669.0
504.0
5377.0
1934.0
1567.0
402.0
4381.0
927.0
821.0
465.0
3211.0
2000.0
746.0
385.0
2229.0
983.0
1319.0
516.0
4329.0
1957.0
1236.0
386.0
3352.0
901.0
1664.0
498.0
5396.0
1951.0
1562.0
431.0
4383.0
924.0
820.0
448.0
3212.0
1992.0
742.0
408.0
2233.0
985.0
1327.0
518.0
4349.0
1925.0
1234.0
397.0
3342.0
906.0
1687.0
495.0
5389.0
1930.0
1561.0
427.0
4376.0
922.0
845.0
457.0
3193.0
2005.0
756.0
380.0
2237.0
978.0
1321.0
508.0
4349.0
1967.0
1244.0
400.0
3350.0
907.0
1671.0
495.0
5384.0
1914.0
1547.0
420.0
4393.0
932.0
822.0
455.0
3217.0
2010.0
748.0
388.0
2244.0
986.0
1304.0
506.0
4348.0
1935.0
1227.0
390.0
3345.0
902.0
1677.0
496.0
5383.0
1938.0
1550.0
414.0
4389.0
920.0
810.0
453.0
3201.0
1990.0
742.0
381.0
2234.0
981.0
1317.0
519.0
4342.0
1927.0
1226.0
387.0
3351.0
914.0
1656.0
494.0
5380.0
1930.0
1544.0
434.0
4384.0
915.0
821.0
453.0
3214.0
2015.0
752.0
387.0
2241.0
983.0
1317.0
519.0
4343.0
1925.0
1230.0
426.0
3344.0
901.0
1660.0
501.0
5386.0
1926.0
1562.0
401.0
4397.0
935.0
844.0
457.0
3193.0
2001.0
750.0
382.0
2241.0
988.0
1320.0
501.0
4366.0
1948.0
1234.0
384.0
3352.0
900.0
1666.0
496.0
5381.0
1943.0
1557.0
420.0
4389.0
921.0
809.0
453.0
3215.0
2000.0
747.0
388.0
2239.0
993.0
1309.0
520.0
4334.0
1927.0
1237.0
394.0
3358.0
905.0
1667.0
502.0
5384.0
1923.0
1548.0
423.0
4385.0
920.0
833.0
461.0
3205.0
1991.0
754.0
388.0
2244.0
987.0
1309.0
504.0
4390.0
1931.0
1244.0
413.0
3342.0
903.0
1657.0
499.0
5395.0
1936.0
1557.0
426.0
4388.0
923.0
832.0
457.0
3227.0
2011.0
753.0
385.0
2236.0
985.0
1312.0
522.0
4371.0
1903.0
1229.0
410.0
3352.0
901.0
1662.0
507.0
5393.0
1948.0
1545.0
408.0
4383.0
927.0
814.0
461.0
3196.0
2003.0
745.0
387.0
2231.0
987.0
1318.0
522.0
4337.0
1915.0
1249.0
400.0
3350.0
910.0
1677.0
499.0
5367.0
1923.0
1564.0
409.0
4406.0
921.0
828.0
479.0
3270.0
1995.0
740.0
387.0
2233.0
998.0
1314.0
517.0
4352.0
1903.0
1239.0
405.0
3350.0
905.0
1671.0
501.0
5390.0
1931.0
1569.0
393.0
4384.0
915.0
832.0
469.0
3188.0
1989.0
755.0
379.0
2243.0
984.0
1314.0
501.0
4328.0
1913.0
1234.0
399.0
3345.0
905.0
1680.0
495.0
5391.0
1933.0
1553.0
419.0
4381.0
920.0
842.0
479.0
3195.0
1993.0
751.0
382.0
2239.0
977.0
1314.0
507.0
4347.0
1926.0
1224.0
398.0
3350.0
903.0
1667.0
520.0
5397.0
1935.0
1577.0
415.0
4410.0
931.0
823.0
450.0
3217.0
2001.0
747.0
383.0
2234.0
980.0
1313.0
505.0
4333.0
1916.0
1220.0
402.0
3342.0
910.0
1673.0
500.0
5374.0
1928.0
1571.0
407.0
4390.0
931.0
809.0
454.0
3201.0
2002.0
762.0
389.0
2239.0
981.0
1323.0
501.0
4337.0
1923.0
1234.0
398.0
3343.0
904.0
1667.0
503.0
5413.0
1933.0
1555.0
417.0
4394.0
927.0
834.0
463.0
3214.0
2008.0
753.0
382.0
2233.0
986.0
1313.0
511.0
4340.0
1920.0
1230.0
405.0
3344.0
904.0
1657.0
515.0
5384.0
1935.0
1566.0
409.0
4385.0
915.0
836.0
460.0
3219.0
1988.0
733.0
376.0
2230.0
985.0
1326.0
513.0
4376.0
1989.0
1232.0
396.0
3340.0
902.0
1676.0
503.0
5387.0
1938.0
1569.0
410.0
4382.0
915.0
826.0
458.0
3211.0
1994.0
730.0
392.0
2232.0
999.0
1308.0
500.0
4323.0
1920.0
1229.0
393.0
3342.0
905.0
1671.0
506.0
5377.0
1925.0
1552.0
430.0
4378.0
920.0
813.0
490.0
3207.0
1996.0
755.0
399.0
2237.0
983.0
1316.0
512.0
4348.0
1935.0
1230.0
385.0
3341.0
902.0
1679.0
507.0
5380.0
1936.0
1559.0
425.0
4391.0
930.0
810.0
476.0
3240.0
2011.0
748.0
388.0
2240.0
993.0
1324.0
507.0
4339.0
1939.0
1244.0
407.0
3340.0
908.0
1659.0
511.0
5368.0
1940.0
1561.0
408.0
4380.0
930.0
825.0
452.0
3204.0
1990.0
754.0
388.0
2232.0
984.0
1302.0
524.0
4335.0
1935.0
1227.0
403.0
3350.0
905.0
1671.0
510.0
5404.0
1920.0
1565.0
408.0
4383.0
925.0
811.0
490.0
3185.0
2006.0
756.0
387.0
2234.0
985.0
1320.0
514.0
4351.0
1938.0
1228.0
389.0
3338.0
903.0
1654.0
491.0
5393.0
1924.0
1574.0
431.0
4388.0
925.0
829.0
462.0
3222.0
2026.0
743.0
401.0
2226.0
985.0
1333.0
509.0
4344.0
1934.0
1242.0
386.0
3348.0
903.0
1665.0
499.0
5393.0
1942.0
1554.0
408.0
4378.0
917.0
822.0
487.0
3206.0
2000.0
771.0
373.0
2235.0
978.0
1312.0
509.0
4349.0
1920.0
1239.0
418.0
3344.0
904.0
1674.0
494.0
5388.0
1905.0
1568.0
411.0
4390.0
922.0
809.0
462.0
3199.0
2055.0
752.0
376.0
2243.0
979.0
1310.0
510.0
4357.0
1913.0
1225.0
400.0
3345.0
898.0
1677.0
503.0
5484.0
1930.0
1575.0
400.0
4383.0
924.0
832.0
457.0
3217.0
2009.0
751.0
389.0
2238.0
987.0
1316.0
500.0
4345.0
1929.0
1229.0
409.0
3339.0
904.0
1667.0
501.0
5388.0
1934.0
1555.0
411.0
4382.0
921.0
827.0
487.0
3227.0
1998.0
755.0
392.0
2234.0
984.0
1325.0
533.0
4346.0
1939.0
1241.0
400.0
3343.0
903.0
1671.0
523.0
5386.0
1928.0
1567.0
413.0
4382.0
920.0
830.0
478.0
3215.0
1991.0
735.0
405.0
2232.0
984.0
1321.0
504.0
4363.0
1932.0
1235.0
384.0
3341.0
905.0
1669.0
510.0
5403.0
1938.0
1576.0
429.0
4375.0
921.0
