gfortran-User_time
9228.0
5529.0
11703.0
6908.0
3191.0
2043.0
7829.0
4265.0
10688.0
6341.0
2317.0
1067.0
9291.0
5653.0
11790.0
6950.0
3204.0
2015.0
7841.0
4394.0
10533.0
6220.0
2343.0
1067.0
9233.0
5628.0
12010.0
7109.0
3211.0
1986.0
8007.0
4399.0
10653.0
6208.0
2327.0
1024.0
9351.0
5577.0
12036.0
6631.0
3212.0
1996.0
7942.0
4284.0
10749.0
5952.0
2332.0
995.0
9245.0
5728.0
11812.0
6972.0
3219.0
1996.0
8117.0
4229.0
10792.0
6067.0
2308.0
1020.0
9266.0
5622.0
11761.0
7003.0
3201.0
1981.0
7818.0
4270.0
10644.0
6202.0
2359.0
1020.0
9250.0
5788.0
11880.0
6724.0
3187.0
1999.0
7894.0
4060.0
10782.0
6010.0
2399.0
1010.0
9243.0
5578.0
11972.0
6856.0
3229.0
2001.0
7897.0
4358.0
10592.0
6243.0
2426.0
1016.0
9296.0
5644.0
11860.0
6643.0
3205.0
2001.0
7945.0
4337.0
11048.0
6260.0
2426.0
1018.0
9351.0
5628.0
11759.0
7039.0
3206.0
1985.0
8031.0
4179.0
10376.0
6112.0
2410.0
1018.0
9355.0
5599.0
11870.0
7195.0
3186.0
1985.0
7857.0
4209.0
10662.0
6104.0
2235.0
979.0
9351.0
5893.0
11728.0
7283.0
3224.0
1993.0
7784.0
4139.0
10554.0
6147.0
2230.0
985.0
9311.0
5539.0
12118.0
6984.0
3218.0
2019.0
7997.0
4230.0
10547.0
6082.0
2229.0
978.0
9287.0
5880.0
12031.0
7228.0
3212.0
1990.0
7916.0
4164.0
10603.0
6071.0
2237.0
982.0
9233.0
5868.0
11833.0
7477.0
3200.0
2009.0
7964.0
4165.0
10594.0
6022.0
2233.0
985.0
9273.0
5606.0
11848.0
7231.0
3211.0
1994.0
7854.0
4434.0
10468.0
6081.0
2234.0
979.0
9280.0
5787.0
11780.0
7122.0
3208.0
1996.0
7821.0
4468.0
10610.0
6112.0
2231.0
976.0
9215.0
5644.0
11919.0
7444.0
3213.0
2009.0
7854.0
4366.0
10733.0
6001.0
2236.0
977.0
9228.0
5585.0
12017.0
7362.0
3216.0
2004.0
7900.0
4263.0
10560.0
5992.0
2234.0
981.0
9269.0
5670.0
11715.0
7468.0
3214.0
1994.0
7815.0
4193.0
10627.0
5932.0
2230.0
984.0
9234.0
5775.0
11755.0
7390.0
3200.0
1989.0
7921.0
4204.0
10838.0
6182.0
2233.0
986.0
9299.0
5640.0
11756.0
7327.0
3209.0
1997.0
7761.0
4281.0
10567.0
6056.0
2226.0
979.0
9451.0
5754.0
11806.0
7052.0
3209.0
1990.0
7933.0
4293.0
10543.0
6415.0
2231.0
982.0
9246.0
5684.0
12078.0
7195.0
3190.0
2002.0
7865.0
4235.0
10654.0
5970.0
2234.0
974.0
9320.0
5824.0
11804.0
7168.0
3213.0
2007.0
7892.0
4264.0
10548.0
6096.0
2241.0
983.0
9304.0
5606.0
11662.0
7130.0
3198.0
1987.0
7814.0
4098.0
10513.0
5985.0
2231.0
978.0
9252.0
5602.0
11774.0
7124.0
3211.0
2012.0
7874.0
4310.0
10665.0
6089.0
2237.0
980.0
9291.0
5631.0
12049.0
7189.0
3190.0
1998.0
7924.0
4239.0
10708.0
6011.0
2238.0
985.0
9241.0
5666.0
11658.0
7121.0
3211.0
1997.0
7856.0
4500.0
10684.0
6106.0
2236.0
991.0
9282.0
5546.0
11887.0
7255.0
3202.0
1988.0
7859.0
4131.0
10664.0
6092.0
2241.0
984.0
9264.0
5754.0
11904.0
7186.0
3224.0
2008.0
7790.0
4194.0
10660.0
6062.0
2233.0
982.0
9311.0
5832.0
11695.0
7258.0
3194.0
1999.0
7983.0
4186.0
10584.0
6090.0
2228.0
986.0
9292.0
5742.0
11837.0
7543.0
3265.0
1991.0
8084.0
4055.0
10563.0
6089.0
2230.0
995.0
9335.0
5608.0
11887.0
7378.0
3185.0
1986.0
7826.0
4341.0
10759.0
5959.0
2240.0
981.0
9340.0
5772.0
12016.0
7546.0
3192.0
1989.0
7911.0
4195.0
10643.0
6008.0
2236.0
974.0
9365.0
5909.0
11773.0
7077.0
3213.0
1998.0
7936.0
4180.0
10564.0
6024.0
2230.0
977.0
9329.0
5814.0
11641.0
7145.0
3197.0
1999.0
7916.0
4090.0
10758.0
6110.0
2237.0
978.0
9300.0
5824.0
11914.0
7284.0
3211.0
2005.0
7819.0
4189.0
10667.0
6007.0
2230.0
983.0
9303.0
5636.0
11962.0
7232.0
3215.0
1984.0
8005.0
4103.0
10443.0
5918.0
2227.0
982.0
9249.0
5840.0
11862.0
7214.0
3208.0
1991.0
7907.0
4260.0
10385.0
6161.0
2229.0
997.0
9280.0
5787.0
11710.0
7721.0
3204.0
1993.0
8149.0
4216.0
10615.0
6269.0
2234.0
980.0
9359.0
5586.0
11662.0
7501.0
3237.0
2008.0
7855.0
4074.0
10644.0
6100.0
2237.0
992.0
9332.0
5727.0
11808.0
