OMP-Consumption
4232.22
2790.71
3988.9
4614.96
4743.29
2903.66
3053.14
3819.61
4195.04
3086.62
3816.57
4407.17
3950.36
3353.51
3594.63
4697.4
3401.04
3522.77
4684.48
3780.64
3629.31
2787.46
4158.06
3869.75
4865.32
3960.21
4526.02
3457.12
3735.15
2959.72
3985.91
4717.33
4063.53
2994.1
3487.31
3675.42
4080.42
3563.57
4939.66
3838.67
5040.84
3415.26
3997.17
4437.81
4990.2
3357.09
3919.81
5046.84
3690.11
3112.0
4480.66
4973.19
4202.92
2930.62
3985.65
3793.18
4317.9
3289.69
3474.18
4330.22
4140.58
2774.96
3989.45
4237.46
3940.24
3730.64
4495.49
3863.25
3433.11
3407.4
4363.66
3984.72
4602.62
3798.06
4335.16
3733.56
4172.51
2962.54
3134.62
3635.97
4400.8
3068.01
3910.66
3881.26
4241.53
3859.01
3879.32
4659.1
3531.73
3686.27
3815.21
4419.19
4684.19
3270.49
4409.76
4796.38
4012.42
3450.16
3782.21
4588.66
3716.3
3042.1
3860.36
4686.68
4722.57
3336.46
4285.81
3912.07
4065.54
3214.39
3797.59
4777.59
5065.4
4282.06
4197.06
3564.47
3942.98
3797.64
4335.1
3828.32
4095.79
3444.65
4463.78
3881.83
4187.5
2957.16
4161.22
3677.97
4273.5
3304.04
3801.61
4180.08
3559.13
3567.13
3740.64
3757.17
6551.62
3379.76
4106.67
3806.73
4365.12
3293.57
4357.27
4470.34
4521.31
3781.36
3930.39
4830.01
4062.55
2976.83
3215.04
4823.26
4082.74
3068.51
4261.06
3544.5
4043.51
3254.48
4373.18
3739.18
3599.65
4147.15
3887.2
4225.16
4217.72
3077.56
4102.06
3755.96
3991.3
3140.34
3931.03
4031.95
3971.66
2981.94
3831.25
3924.03
4774.58
3262.75
3485.4
3957.82
3792.64
3475.01
3856.9
3864.94
4159.96
3770.68
4474.35
3776.29
4620.49
4018.88
4172.66
4652.92
4241.04
4154.04
4329.84
6276.65
4014.28
2962.82
3288.68
3703.66
4171.4
3213.42
3613.81
4051.8
4241.97
2758.76
4325.25
4152.27
4182.62
3867.16
3959.78
4226.21
4158.17
3137.94
4216.54
3752.06
6243.13
2873.71
4031.87
4468.89
4321.6
3796.91
3145.5
3737.28
4414.56
3128.93
3516.16
4474.03
3877.6
3262.49
4113.75
5688.91
4182.58
3532.24
3974.96
3841.02
3860.76
3542.44
4174.55
4269.83
3646.13
3746.03
4153.67
3798.41
3896.98
2998.49
3147.53
4486.99
3858.41
3388.3
3639.76
3609.67
4160.39
3518.23
3661.19
3731.59
3916.88
4558.33
4520.25
4472.4
4484.21
3619.23
3700.14
4046.79
4275.45
3127.91
3859.55
4909.44
4606.21
2981.52
3991.75
3676.67
4099.57
3223.58
3453.23
3971.88
3932.65
2759.25
4084.76
4953.83
4211.29
3588.68
3392.8
4060.9
3640.28
3248.96
3867.96
4266.61
3691.74
3655.04
4565.62
3886.24
3610.32
2923.85
3108.36
4688.74
3981.28
3247.05
3755.65
4059.35
3742.05
3372.78
4165.31
3728.02
4118.79
3481.27
4341.8
3708.75
4107.37
3052.45
4259.27
3690.06
4654.95
3926.82
4159.01
4220.72
3838.42
3016.85
4008.54
4101.61
4819.85
3277.02
3817.66
3984.3
3861.02
3131.7
4102.22
4483.26
4380.98
3469.17
3740.77
4435.46
4018.01
3162.68
3784.45
4119.2
4321.62
3106.89
4267.36
3393.12
3999.06
2920.34
3290.35
3911.38
3652.1
3320.68
3379.56
4067.86
3788.83
3579.71
3952.38
3733.18
5377.52
3467.94
4637.8
4224.67
4348.96
3523.42
3541.32
4149.95
4042.61
3450.72
4023.18
4361.91
4427.37
2961.88
4031.26
4107.96
4692.51
3047.17
3967.81
4292.86
4296.99
3575.84
4329.65
4184.37
3924.35
3633.98
4113.64
4153.68
4535.09
3020.57
4444.89
3931.87
4623.06
3799.27
4234.79
3796.07
3972.83
3773.37
3147.82
3974.11
3711.7
3295.29
3501.97
3526.97
3939.22
3690.31
4345.69
4098.78
4358.29
3994.88
3967.46
4080.45
3635.46
3385.66
3290.3
4220.06
3952.51
4302.42
4455.75
4655.54
4416.41
2992.38
4099.0
3789.68
4880.26
3306.48
3863.22
4102.01
3982.57
2777.29
3763.29
3634.81
4829.02
3405.5
4365.64
3938.28
3837.98
3431.36
4313.42
4342.31
4339.4
3285.14
3887.76
3703.82
3752.77
2965.57
3936.97
4401.32
3929.8
3182.12
3859.59
3868.36
4236.86
3480.12
4397.22
4482.44
4821.66
3835.7
4390.08
4544.58
4328.52
3442.47
4445.18
4127.16
4201.68
3729.25
4482.03
4455.53
4160.88
2852.29
3185.25
4081.06
3866.92
3081.89
3455.75
4330.79
4167.57
3520.36
4218.75
3799.82
3661.12
3279.9
4067.09
3798.18
4318.54
3185.46
3872.96
3737.15
4123.72
2841.91
4173.9
3911.13
4228.57
3672.95
3880.85
4300.82
5048.55
3766.27
3598.56
3708.37
4197.93
3476.18
5165.97
4532.92
4566.54
3520.63
4215.73
4069.11
4299.51
3081.71
3808.89
4660.14
4812.67
3381.86
3810.6
4439.1
3986.18
3660.43
3893.94
3568.43
3876.76
3087.41
3727.49
3927.74
4032.51
3083.6
3668.96
4029.96
4711.54
4356.39
4279.58
4670.85
3830.63
3713.04
3905.94
4695.08
3812.12
3520.89
4194.33
4302.28
4727.88
3202.13
3264.0
3719.79
3934.77
3129.96
3872.86
3826.69
4072.39
4336.84
3783.01
4226.03
3706.27
3439.84
3588.42
4353.49
4515.52
3442.47
4638.16
4090.74
4144.59
3440.39
3739.69
4282.73
3673.5
2977.1
3269.85
4801.46
4197.51
3181.38
3589.75
3641.02
4023.03
2783.05
4130.31
4121.5
4529.34
3378.68
5007.94
3845.26
4040.82
3205.67
3787.71
5148.23
4715.44
3481.04
4061.76
3708.97
4329.62
2902.93
3249.59
3577.32
3926.25
3236.32
3557.12
4064.31
3984.53
3374.73
3594.38
3892.11
3723.86
3470.75
4010.73
4377.86
4183.48
3341.09
4091.83
4448.59
4154.14
3302.07
4223.62
4212.11
3707.01
3663.98
3159.84
4758.07
4894.07
3106.36
3641.68
3621.59
4113.39
3041.41
4066.77
3863.73
4309.17
3571.81
3386.33
3828.75
4443.43
3154.89
4486.2
3668.71
4134.3
3517.91
3849.07
3708.23
4741.34
2922.57
3101.39
3748.43
4236.02
3414.56
3977.26
3880.97
4239.91
3684.87
4438.56
3622.03
4032.19
3554.65
4459.56
4156.17
3467.13
3644.35
3931.49
4359.57
4465.94
3289.16
4112.81
4197.14
3503.51
2906.53
3164.98
4068.02
3854.84
3099.69
3535.23
4484.39
3846.0
3438.09
3920.48
4896.91
4633.99
3208.27
3674.38
4930.91
3909.42
3537.62
4256.1
4282.01
4929.64
3669.11
4537.43
3393.87
4519.88
2916.47
3209.58
3651.45
4877.47
3383.46
3810.45
3919.93
4027.71
3519.3
4169.65
4489.66
3701.17
3500.73
4599.83
3729.18
4402.56
3135.9
3703.53
4316.22
3453.57
3574.95
4006.99
4410.38
3432.65
2911.88
3230.48
4728.01
4208.62
3112.09
3411.29
3766.06
3904.2
3350.79
5016.58
4137.7
4148.61
3478.29
4176.77
4216.6
3600.53
3174.03
5004.53
4152.41
4726.23
3252.19
4494.91
4432.51
5079.64
2937.4
3451.01
4654.32
4165.7
3121.6
3447.49
3788.0
4005.62
3354.17
3714.83
4335.54
3865.98
3760.38
4775.59
3970.01
4575.28
3905.12
4415.23
4185.4
4228.93
3580.32
4391.31
3698.62
3432.15
2956.44
3157.45
3862.91
4133.54
3036.89
3853.8
3862.76
4190.76
3316.8
3860.61
3870.66
4804.85
3643.16
3899.12
3678.9
3711.51
3566.02
3857.35
4160.1
4444.85
3497.18
3871.29
4901.22
4937.54
2923.22
3252.7
3782.78
4014.06
3259.98
3421.72
3521.56
3703.74
3309.06
4366.52
4104.85
3911.92
3615.51
4175.95
3962.8
4658.84
3405.67
3782.45
4521.16
3634.1
3594.1
3714.43
3452.13
3861.44
