noDYN-Consumption
4070.51
2718.83
2716.05
3763.65
3720.92
2717.41
2718.28
5583.49
4394.89
2722.01
2718.57
4372.24
3748.62
2730.44
2718.14
3653.55
4133.9
2715.61
2714.13
3911.12
4129.59
2717.03
2713.81
3755.05
4844.19
2717.3
2715.98
4276.47
4108.13
2716.82
2717.4
4639.45
3881.01
2723.82
2718.39
3689.23
4417.56
2717.28
2717.78
4725.05
4815.27
2716.85
2714.21
3843.87
3809.93
2716.2
2714.85
4508.42
3458.17
2716.3
2715.65
4683.29
4113.21
2716.67
2717.18
4003.57
4874.11
2724.85
2719.28
4961.01
4106.1
2732.28
2718.91
3628.0
3705.22
2718.23
2715.45
3860.63
3822.11
2715.66
2716.65
3684.63
5050.77
2715.09
2715.38
3386.01
3949.72
2718.0
2717.1
4059.34
3649.55
2720.47
2717.36
3775.63
3794.97
2717.83
2719.14
4482.34
4963.11
2719.63
2714.24
4008.41
4434.93
2714.8
2715.66
3755.78
4140.35
2714.77
2714.08
4982.69
3691.91
2717.78
2716.86
4549.05
4232.22
2720.99
2716.12
4614.96
4743.29
2744.14
2720.22
3819.61
4195.04
2720.4
2714.38
4407.17
3950.36
2715.34
2714.61
4697.4
3401.04
2715.69
2713.63
3780.64
3629.31
2717.72
2715.81
3869.75
4865.32
2715.94
2716.28
3457.12
3735.15
2719.0
2719.26
4717.33
4063.53
2719.26
2716.15
3675.42
4080.42
2714.63
2713.54
3838.67
5040.84
2715.97
2713.7
4437.81
4990.2
2719.23
2716.26
5046.84
3690.11
2715.62
2714.07
4973.19
4202.92
2729.17
2719.42
3793.18
4317.9
2717.67
2715.57
4330.22
4140.58
2714.08
2714.11
4237.46
3940.24
2716.15
2714.94
3863.25
3433.11
2718.86
2716.13
3984.72
4602.62
2715.18
2713.95
3733.56
4172.51
2721.6
2718.72
3635.97
4400.8
2716.34
2714.89
3881.26
4241.53
2712.81
2714.62
4659.1
3531.73
2715.85
2714.22
4419.19
4684.19
2717.73
2714.98
4796.38
4012.42
2715.02
2714.27
4588.66
3716.3
2739.87
2718.35
4686.68
4722.57
2716.23
2713.75
3912.07
4065.54
2714.25
2714.52
4777.59
5065.4
2715.24
2714.55
3564.47
3942.98
2716.9
2714.33
3828.32
4095.79
2715.23
2714.58
3881.83
4187.5
2717.79
2717.59
3677.97
4273.5
2714.87
2714.61
4180.08
3559.13
2714.15
2716.37
3757.17
6551.62
2715.16
2714.79
3806.73
4365.12
2716.13
2715.05
4470.34
4521.31
2716.14
2714.79
4830.01
4062.55
2737.4
2716.57
4823.26
4082.74
2714.69
2714.91
3544.5
4043.51
2712.3
2717.53
3739.18
3599.65
2714.83
2715.23
4225.16
4217.72
2715.1
2714.11
3755.96
3991.3
2716.95
2714.45
4031.95
3971.66
2715.94
2713.93
3924.03
4774.58
2714.57
2714.09
3957.82
3792.64
2713.97
2718.4
3864.94
4159.96
2715.37
2715.05
3776.29
4620.49
2723.05
2714.63
4652.92
4241.04
2716.88
2713.39
6276.65
4014.28
2738.36
2714.29
3703.66
4171.4
2713.99
2714.43
4051.8
4241.97
2713.87
2719.69
4152.27
4182.62
2715.82
2717.51
4226.21
4158.17
2726.98
2714.29
3752.06
6243.13
2717.11
2714.54
4468.89
4321.6
2716.56
2714.65
3737.28
4414.56
2713.27
2714.69
4474.03
3877.6
2713.57
2726.0
5688.91
4182.58
2717.21
2716.51
3841.02
3860.76
2714.43
2715.01
4269.83
3646.13
2716.23
2716.13
3798.41
3896.98
2715.2
2714.9
4486.99
3858.41
2713.62
2715.27
3609.67
4160.39
2714.69
2720.95
3731.59
3916.88
2716.82
2717.33
4472.4
4484.21
2726.55
2715.37
4046.79
4275.45
2716.91
2717.25
4909.44
4606.21
2713.56
2716.39
3676.67
4099.57
2714.88
2715.24
3971.88
3932.65
2714.41
2719.87
4953.83
4211.29
2717.79
2718.43
4060.9
3640.28
2713.16
2718.67
4266.61
3691.74
2717.62
2718.08
3886.24
3610.32
2713.99
2716.85
4688.74
3981.28
2714.97
2714.58
4059.35
3742.05
2714.58
2720.02
3728.02
4118.79
2719.29
2718.34
3708.75
4107.37
2712.58
2717.72
3690.06
4654.95
2718.2
2718.41
4220.72
3838.42
2739.05
2716.94
4101.61
4819.85
2713.13
2714.75
3984.3
3861.02
2713.52
2719.52
4483.26
4380.98
2719.18
2719.56
4435.46
4018.01
2712.74
2718.2
4119.2
4321.62
2719.03
2719.76
3393.12
3999.06
2715.77
2715.45
3911.38
3652.1
2713.54
2714.34
4067.86
3788.83
2714.95
2718.87
3733.18
5377.52
2719.72
2720.66
4224.67
4348.96
2713.31
2717.85
4149.95
4042.61
2720.01
2720.01
4361.91
4427.37
2714.38
2716.87
4107.96
4692.51
2714.3
2714.4
4292.86
4296.99
2714.79
2718.0
4184.37
3924.35
2720.29
2720.28
4153.68
4535.09
2731.74
2719.39
3931.87
4623.06
2719.51
2719.78
3796.07
3972.83
2714.21
2717.59
3974.11
3711.7
2714.1
3497.46
3526.97
3939.22
2716.07
2717.2
4098.78
4358.29
2720.07
2719.32
4080.45
3635.46
2713.88
2719.13
4220.06
3952.51
2720.26
2718.72
4655.54
4416.41
2715.45
2718.57
3789.68
4880.26
2714.73
2727.3
4102.01
3982.57
2744.22
2716.64
3634.81
4829.02
2719.77
2719.36
3938.28
3837.98
2714.03
2736.8
4342.31
4339.4
2719.9
2717.29
3703.82
3752.77
2716.62
2717.92
4401.32
3929.8
2714.18
2716.63
3868.36
4236.86
2717.98
2716.3
4482.44
4821.66
2717.44
2717.95
4544.58
4328.52
2713.99
2718.2
4127.16
4201.68
2721.53
2714.8
4455.53
4160.88
2717.39
2718.85
4081.06
3866.92
2713.73
2717.75
4330.79
4167.57
2720.15
2716.51
3799.82
3661.12
2718.26
2717.48
3798.18
4318.54
2713.9
2717.07
3737.15
4123.72
2720.23
2713.79
3911.13
4228.57
2718.19
2719.71
4300.82
5048.55
2713.93
2718.53
3708.37
4197.93
2719.43
2716.51
4532.92
4566.54
2717.64
2716.65
4069.11
4299.51
2714.45
2716.71
4660.14
4812.67
2715.45
2713.2
4439.1
3986.18
2737.26
2720.79
3568.43
3876.76
2712.51
2720.3
3927.74
4032.51
2719.59
2715.32
4029.96
4711.54
2717.45
2716.69
4670.85
3830.63
2714.82
2716.95
4695.08
3812.12
2714.54
2712.78
4302.28
4727.88
2718.87
2720.61
3719.79
3934.77
2712.74
2721.03
3826.69
4072.39
2719.33
2716.86
4226.03
3706.27
2717.29
2717.0
4353.49
4515.52
2714.72
2716.06
4090.74
4144.59
2714.71
2712.82
4282.73
3673.5
2726.75
2719.64
4801.46
4197.51
2715.99
2721.34
3641.02
4023.03
2718.67
2716.61
4121.5
4529.34
2717.41
2715.97
3845.26
4040.82
2715.09
2715.39
5148.23
4715.44
2715.1
2714.12
3708.97
4329.62
2718.22
2717.4
3577.32
3926.25
2716.42
2720.45
4064.31
3984.53
2717.48
2717.01
3892.11
3723.86
2716.14
2715.03
4377.86
4183.48
2714.13
2715.42
4448.59
4154.14
2715.81
2714.99
4212.11
3707.01
2730.35
2715.38
4758.07
4894.07
2716.42
2720.81
3621.59
4113.39
2734.04
2717.3
3863.73
4309.17
2716.64
2715.49
3828.75
4443.43
2713.41
2714.62
3668.71
4134.3
2718.47
2714.85
3708.23
4741.34
2715.42
2716.18
3748.43
4236.02
2716.93
2719.95
3880.97
4239.91
2716.87
2713.71
3622.03
4032.19
2715.69
2716.16
4156.17
3467.13
2715.28
2714.51
4359.57
4465.94
2718.98
2713.78
4197.14
3503.51
3506.3
2716.54
4068.02
3854.84
2719.48
2718.12
4484.39
3846.0
2715.59
2713.3
4896.91
4633.99
2715.85
2715.96
4930.91
3909.42
2715.3
2714.8
4282.01
4929.64
2715.64
2714.9
3393.87
4519.88
2766.94
2715.15
3651.45
4877.47
2718.67
2718.14
3919.93
4027.71
2715.71
2714.78
4489.66
3701.17
2716.3
2715.13
3729.18
4402.56
2716.48
2714.56
4316.22
3453.57
2718.48
2715.72
4410.38
3432.65
2714.37
2714.06
4728.01
4208.62
2717.73
2716.67
3766.06
3904.2
2729.24
2716.43
4137.7
4148.61
2715.94
2715.89
4216.6
3600.53
2717.17
2714.79
4152.41
4726.23
2714.37
2717.56
4432.51
5079.64
2713.62
2714.18
4654.32
4165.7
2718.33
2715.71
3788.0
4005.62
2715.39
2717.8
4335.54
3865.98
2716.65
2715.72
3970.01
4575.28
2718.49
2715.64
4185.4
4228.93
2715.27
2717.14
3698.62
3432.15
2712.42
2715.06
3862.91
4133.54
2716.93
2715.61
3862.76
4190.76
2714.21
2718.9
3870.66
4804.85
2716.39
2715.75
3678.9
3711.51
2718.77
2715.46
4160.1
4444.85
2716.48
2718.3
4901.22
4937.54
2713.41
2715.37
3782.78
4014.06
2715.76
2715.98
3521.56
3703.74
2713.56
2719.11
4104.85
3911.92
2716.75
2714.65
3962.8
4658.84
2719.05
2715.97
4521.16
3634.1
2716.98
2719.57
3452.13
3861.44
2714.95
2715.03
