OMP-User_time
9228.0
5529.0
11703.0
6908.0
7829.0
4265.0
10688.0
6341.0
15947.0
7772.0
19759.0
7352.0
14453.0
4819.0
18342.0
6110.0
19894.0
7489.0
24307.0
7892.0
17853.0
5333.0
22487.0
6396.0
9291.0
5653.0
11790.0
6950.0
7841.0
4394.0
10533.0
6220.0
15973.0
7482.0
19782.0
7317.0
14694.0
4945.0
18273.0
5882.0
19815.0
7447.0
24245.0
7868.0
18084.0
5325.0
22273.0
6389.0
9233.0
5628.0
12010.0
7109.0
8007.0
4399.0
10653.0
6208.0
15866.0
7478.0
19692.0
7376.0
14494.0
4834.0
18320.0
6030.0
19880.0
7456.0
23833.0
7723.0
18023.0
5184.0
22315.0
6583.0
9351.0
5577.0
12036.0
6631.0
7942.0
4284.0
10749.0
5952.0
16041.0
7592.0
19726.0
7338.0
14518.0
4903.0
18286.0
5993.0
19886.0
7355.0
23943.0
7583.0
17820.0
5121.0
22318.0
6559.0
9245.0
5728.0
11812.0
6972.0
8117.0
4229.0
10792.0
6067.0
15972.0
7629.0
19533.0
7483.0
14516.0
5033.0
18358.0
5801.0
19802.0
7532.0
24237.0
7565.0
17847.0
5070.0
22317.0
6528.0
9266.0
5622.0
11761.0
7003.0
7818.0
4270.0
10644.0
6202.0
16006.0
7556.0
19823.0
7281.0
14422.0
4735.0
18372.0
5891.0
19765.0
7410.0
23997.0
7928.0
17804.0
5069.0
22282.0
6590.0
9250.0
5788.0
11880.0
6724.0
7894.0
4060.0
10782.0
6010.0
16554.0
7661.0
19586.0
7306.0
14747.0
5006.0
18514.0
6146.0
19807.0
7303.0
23947.0
7802.0
17923.0
5103.0
22563.0
6433.0
9243.0
5578.0
11972.0
6856.0
7897.0
4358.0
10592.0
6243.0
15974.0
7521.0
19683.0
7452.0
18114.0
4999.0
18377.0
6148.0
19844.0
7339.0
24234.0
7327.0
17752.0
5052.0
22290.0
6361.0
9296.0
5644.0
11860.0
6643.0
7945.0
4337.0
11048.0
6260.0
15971.0
7808.0
19791.0
7548.0
14411.0
5129.0
18525.0
6228.0
19665.0
7475.0
23895.0
7302.0
17718.0
5144.0
22107.0
6393.0
9351.0
5628.0
11759.0
7039.0
8031.0
4179.0
10376.0
6112.0
15929.0
7621.0
19109.0
7328.0
14530.0
4761.0
18293.0
6019.0
19679.0
7452.0
23993.0
7739.0
17693.0
5203.0
22605.0
6490.0
9355.0
5599.0
11870.0
7195.0
7857.0
4209.0
10662.0
6104.0
15882.0
7542.0
19785.0
7943.0
14732.0
4851.0
18297.0
6143.0
19843.0
7403.0
23901.0
7914.0
17860.0
5181.0
22388.0
6664.0
9351.0
5893.0
11728.0
7283.0
7784.0
4139.0
10554.0
6147.0
15897.0
7927.0
19597.0
7976.0
14507.0
4882.0
18272.0
6047.0
19630.0
7435.0
23784.0
7870.0
17858.0
5098.0
22388.0
6575.0
9311.0
5539.0
12118.0
6984.0
7997.0
4230.0
10547.0
6082.0
15975.0
7675.0
19736.0
8300.0
14353.0
4734.0
18450.0
6229.0
19897.0
7313.0
24171.0
7876.0
17802.0
5150.0
22675.0
6596.0
9287.0
5880.0
12031.0
7228.0
7916.0
4164.0
10603.0
6071.0
16060.0
7527.0
19532.0
8504.0
14492.0
4754.0
18591.0
6168.0
19701.0
7293.0
23987.0
7831.0
17934.0
5263.0
22348.0
6570.0
9233.0
5868.0
11833.0
7477.0
7964.0
4165.0
10594.0
6022.0
15984.0
7495.0
19582.0
8033.0
14371.0
4896.0
18256.0
6238.0
19793.0
7289.0
23974.0
7835.0
17760.0
5111.0
22335.0
6384.0
9273.0
5606.0
11848.0
7231.0
7854.0
4434.0
10468.0
6081.0
15951.0
7679.0
19636.0
8123.0
14392.0
4925.0
18282.0
6235.0
19706.0
7290.0
23932.0
7785.0
18115.0
4986.0
22244.0
6316.0
9280.0
5787.0
11780.0
7122.0
7821.0
4468.0
10610.0
6112.0
16071.0
7764.0
19726.0
8022.0
14450.0
4626.0
18516.0
6054.0
19819.0
7519.0
23952.0
8154.0
17812.0
5241.0
22136.0
6534.0
9215.0
5644.0
11919.0
7444.0
7854.0
4366.0
10733.0
6001.0
16043.0
7735.0
19692.0
8057.0
14525.0
4893.0
18238.0
6182.0
19746.0
7271.0
24325.0
7922.0
17752.0
5143.0
22149.0
6486.0
9228.0
5585.0
12017.0
7362.0
7900.0
4263.0
10560.0
5992.0
15981.0
7751.0
19607.0
7980.0
14496.0
4876.0
18452.0
6484.0
19703.0
7402.0
24014.0
7787.0
17756.0
5168.0
22376.0
6380.0
9269.0
5670.0
11715.0
7468.0
7815.0
4193.0
10627.0
5932.0
15906.0
7687.0
19540.0
7924.0
14560.0
4808.0
18484.0
5900.0
19766.0
7437.0
24329.0
7785.0
17837.0
5110.0
22244.0
6483.0
9234.0
5775.0
11755.0
7390.0
7921.0
4204.0
10838.0
6182.0
16007.0
7521.0
19793.0
7827.0
14407.0
4864.0
18486.0
6444.0
19804.0
7356.0
24099.0
7876.0
