FFTW-User_time
9228.0
5529.0
11703.0
6908.0
3191.0
2043.0
15947.0
7772.0
19759.0
7352.0
4472.0
1892.0
19894.0
7489.0
24307.0
7892.0
5394.0
1931.0
9291.0
5653.0
11790.0
6950.0
3204.0
2015.0
15973.0
7482.0
19782.0
7317.0
4558.0
1920.0
19815.0
7447.0
24245.0
7868.0
5731.0
1916.0
9233.0
5628.0
12010.0
7109.0
3211.0
1986.0
15866.0
7478.0
19692.0
7376.0
4576.0
1928.0
19880.0
7456.0
23833.0
7723.0
5719.0
1925.0
9351.0
5577.0
12036.0
6631.0
3212.0
1996.0
16041.0
7592.0
19726.0
7338.0
4579.0
1934.0
19886.0
7355.0
23943.0
7583.0
5674.0
1928.0
9245.0
5728.0
11812.0
6972.0
3219.0
1996.0
15972.0
7629.0
19533.0
7483.0
4643.0
1901.0
19802.0
7532.0
24237.0
7565.0
5670.0
1931.0
9266.0
5622.0
11761.0
7003.0
3201.0
1981.0
16006.0
7556.0
19823.0
7281.0
4339.0
1913.0
19765.0
7410.0
23997.0
7928.0
5661.0
1924.0
9250.0
5788.0
11880.0
6724.0
3187.0
1999.0
16554.0
7661.0
19586.0
7306.0
4332.0
1929.0
19807.0
7303.0
23947.0
7802.0
5490.0
1906.0
9243.0
5578.0
11972.0
6856.0
3229.0
2001.0
15974.0
7521.0
19683.0
7452.0
4339.0
1915.0
19844.0
7339.0
24234.0
7327.0
5382.0
1941.0
9296.0
5644.0
11860.0
6643.0
3205.0
2001.0
15971.0
7808.0
19791.0
7548.0
4337.0
1923.0
19665.0
7475.0
23895.0
7302.0
5390.0
1929.0
9351.0
5628.0
11759.0
7039.0
3206.0
1985.0
15929.0
7621.0
19109.0
7328.0
4320.0
1914.0
19679.0
7452.0
23993.0
7739.0
5404.0
1937.0
9355.0
5599.0
11870.0
7195.0
3186.0
1985.0
15882.0
7542.0
19785.0
7943.0
4322.0
1933.0
19843.0
7403.0
23901.0
7914.0
5402.0
1924.0
9351.0
5893.0
11728.0
7283.0
3224.0
1993.0
15897.0
7927.0
19597.0
7976.0
4335.0
1912.0
19630.0
7435.0
23784.0
7870.0
5382.0
1929.0
9311.0
5539.0
12118.0
6984.0
3218.0
2019.0
15975.0
7675.0
19736.0
8300.0
4326.0
1919.0
19897.0
7313.0
24171.0
7876.0
5396.0
1946.0
9287.0
5880.0
12031.0
7228.0
3212.0
1990.0
16060.0
7527.0
19532.0
8504.0
4327.0
1918.0
19701.0
7293.0
23987.0
7831.0
5367.0
1931.0
9233.0
5868.0
11833.0
7477.0
3200.0
2009.0
15984.0
7495.0
19582.0
8033.0
4333.0
1919.0
19793.0
7289.0
23974.0
7835.0
5400.0
1933.0
9273.0
5606.0
11848.0
7231.0
3211.0
1994.0
15951.0
7679.0
19636.0
8123.0
4328.0
1929.0
19706.0
7290.0
23932.0
7785.0
5386.0
1936.0
9280.0
5787.0
11780.0
7122.0
3208.0
1996.0
16071.0
7764.0
19726.0
8022.0
4336.0
1913.0
19819.0
7519.0
23952.0
8154.0
5377.0
1927.0
9215.0
5644.0
11919.0
7444.0
3213.0
2009.0
16043.0
7735.0
19692.0
8057.0
4347.0
1927.0
19746.0
7271.0
24325.0
7922.0
5384.0
1937.0
9228.0
5585.0
12017.0
7362.0
3216.0
2004.0
15981.0
7751.0
19607.0
7980.0
4347.0
1924.0
19703.0
7402.0
24014.0
7787.0
5371.0
1924.0
9269.0
5670.0
11715.0
7468.0
3214.0
1994.0
15906.0
7687.0
19540.0
7924.0
4332.0
1932.0
19766.0
7437.0
24329.0
7785.0
5385.0
1939.0
9234.0
5775.0
11755.0
7390.0
3200.0
1989.0
16007.0
7521.0
19793.0
7827.0
4346.0
1922.0
19804.0
7356.0
24099.0
7876.0
5373.0
1931.0
9299.0
5640.0
11756.0
7327.0
3209.0
1997.0
15906.0
7677.0
19718.0
8068.0
4327.0
1954.0
19745.0
7340.0
24026.0
7790.0
5392.0
1948.0
9451.0
5754.0
11806.0
7052.0
3209.0
1990.0
15836.0
7471.0
19835.0
8096.0
4345.0
1922.0
19757.0
7435.0
24398.0
7744.0
5386.0
1927.0
9246.0
5684.0
12078.0
7195.0
3190.0
2002.0
15968.0
7601.0
19754.0
7938.0
4346.0
1964.0
19791.0
7358.0
24122.0
7739.0
5380.0
1911.0
9320.0
5824.0
11804.0
7168.0
3213.0
2007.0
15923.0
7744.0
19482.0
7916.0
4345.0
1932.0
19861.0
7397.0
24228.0
7759.0
5379.0
1935.0
9304.0
5606.0
11662.0
7130.0
3198.0
1987.0
15989.0
7791.0
19685.0
8120.0
4338.0
1924.0
19776.0
7373.0
23902.0
7724.0
5376.0
1927.0
9252.0
5602.0
11774.0
7124.0
3211.0
2012.0
15931.0
7628.0
19680.0
8123.0
4340.0
1922.0
19899.0
7339.0
23972.0
7831.0
5383.0
1923.0
9291.0
5631.0
12049.0
7189.0
3190.0
1998.0
15788.0
7698.0
19741.0
7837.0
4363.0
1946.0
19839.0
7423.0
