noDYN-User_time
11703.0
6908.0
3191.0
2043.0
10688.0
6341.0
2317.0
1067.0
19759.0
7352.0
4472.0
1892.0
18342.0
6110.0
3478.0
937.0
24307.0
7892.0
5394.0
1931.0
22487.0
6396.0
4591.0
956.0
11790.0
6950.0
3204.0
2015.0
10533.0
6220.0
2343.0
1067.0
19782.0
7317.0
4558.0
1920.0
18273.0
5882.0
3553.0
964.0
24245.0
7868.0
5731.0
1916.0
22273.0
6389.0
4626.0
949.0
12010.0
7109.0
3211.0
1986.0
10653.0
6208.0
2327.0
1024.0
19692.0
7376.0
4576.0
1928.0
18320.0
6030.0
3500.0
936.0
23833.0
7723.0
5719.0
1925.0
22315.0
6583.0
4603.0
943.0
12036.0
6631.0
3212.0
1996.0
10749.0
5952.0
2332.0
995.0
19726.0
7338.0
4579.0
1934.0
18286.0
5993.0
3447.0
936.0
23943.0
7583.0
5674.0
1928.0
22318.0
6559.0
4650.0
948.0
11812.0
6972.0
3219.0
1996.0
10792.0
6067.0
2308.0
1020.0
19533.0
7483.0
4643.0
1901.0
18358.0
5801.0
3542.0
945.0
24237.0
7565.0
5670.0
1931.0
22317.0
6528.0
4574.0
920.0
11761.0
7003.0
3201.0
1981.0
10644.0
6202.0
2359.0
1020.0
19823.0
7281.0
4339.0
1913.0
18372.0
5891.0
3536.0
926.0
23997.0
7928.0
5661.0
1924.0
22282.0
6590.0
4598.0
933.0
11880.0
6724.0
3187.0
1999.0
10782.0
6010.0
2399.0
1010.0
19586.0
7306.0
4332.0
1929.0
18514.0
6146.0
3575.0
937.0
23947.0
7802.0
5490.0
1906.0
22563.0
6433.0
4586.0
943.0
11972.0
6856.0
3229.0
2001.0
10592.0
6243.0
2426.0
1016.0
19683.0
7452.0
4339.0
1915.0
18377.0
6148.0
3506.0
932.0
24234.0
7327.0
5382.0
1941.0
22290.0
6361.0
4584.0
934.0
11860.0
6643.0
3205.0
2001.0
11048.0
6260.0
2426.0
1018.0
19791.0
7548.0
4337.0
1923.0
18525.0
6228.0
3394.0
945.0
23895.0
7302.0
5390.0
1929.0
22107.0
6393.0
4541.0
935.0
11759.0
7039.0
3206.0
1985.0
10376.0
6112.0
2410.0
1018.0
19109.0
7328.0
4320.0
1914.0
18293.0
6019.0
3393.0
928.0
23993.0
7739.0
5404.0
1937.0
22605.0
6490.0
4439.0
944.0
11870.0
7195.0
3186.0
1985.0
10662.0
6104.0
2235.0
979.0
19785.0
7943.0
4322.0
1933.0
18297.0
6143.0
3340.0
911.0
23901.0
7914.0
5402.0
1924.0
22388.0
6664.0
4371.0
914.0
11728.0
7283.0
3224.0
1993.0
10554.0
6147.0
2230.0
985.0
19597.0
7976.0
4335.0
1912.0
18272.0
6047.0
3338.0
904.0
23784.0
7870.0
5382.0
1929.0
22388.0
6575.0
4376.0
921.0
12118.0
6984.0
3218.0
2019.0
10547.0
6082.0
2229.0
978.0
19736.0
8300.0
4326.0
1919.0
18450.0
6229.0
3336.0
899.0
24171.0
7876.0
5396.0
1946.0
22675.0
6596.0
4380.0
925.0
12031.0
7228.0
3212.0
1990.0
10603.0
6071.0
2237.0
982.0
19532.0
8504.0
4327.0
1918.0
18591.0
6168.0
3343.0
897.0
23987.0
7831.0
5367.0
1931.0
22348.0
6570.0
4389.0
913.0
11833.0
7477.0
3200.0
2009.0
10594.0
6022.0
2233.0
985.0
19582.0
8033.0
4333.0
1919.0
18256.0
6238.0
3348.0
900.0
23974.0
7835.0
5400.0
1933.0
22335.0
6384.0
4378.0
923.0
11848.0
7231.0
3211.0
1994.0
10468.0
6081.0
2234.0
979.0
19636.0
8123.0
4328.0
1929.0
18282.0
6235.0
3347.0
899.0
23932.0
7785.0
5386.0
1936.0
22244.0
6316.0
4394.0
920.0
11780.0
7122.0
3208.0
1996.0
10610.0
6112.0
