MKL-Real_time
632.0
298.0
750.0
403.0
2320.0
1071.0
1040.0
311.0
1231.0
392.0
3482.0
940.0
1366.0
344.0
1569.0
411.0
4595.0
959.0
630.0
306.0
738.0
395.0
2346.0
1071.0
1055.0
319.0
1227.0
377.0
3557.0
967.0
1387.0
343.0
1556.0
410.0
4630.0
952.0
650.0
306.0
745.0
394.0
2330.0
1027.0
1044.0
311.0
1230.0
387.0
3504.0
939.0
1377.0
334.0
1559.0
422.0
4607.0
946.0
641.0
299.0
762.0
378.0
2335.0
998.0
1047.0
316.0
1228.0
385.0
3451.0
939.0
1363.0
330.0
1558.0
420.0
4653.0
951.0
646.0
296.0
761.0
386.0
2311.0
1023.0
1044.0
324.0
1232.0
372.0
3545.0
948.0
1366.0
327.0
1558.0
419.0
4578.0
923.0
630.0
298.0
751.0
395.0
2363.0
1023.0
1038.0
305.0
1233.0
378.0
3539.0
929.0
1362.0
327.0
1556.0
423.0
4602.0
936.0
639.0
285.0
763.0
382.0
2402.0
1014.0
1059.0
322.0
1242.0
395.0
3578.0
940.0
1370.0
329.0
1573.0
413.0
4590.0
946.0
635.0
303.0
746.0
397.0
2429.0
1019.0
1320.0
322.0
1233.0
395.0
3508.0
935.0
1360.0
325.0
1557.0
408.0
4587.0
937.0
640.0
303.0
783.0
398.0
2430.0
1022.0
1039.0
331.0
1243.0
400.0
3397.0
948.0
1357.0
332.0
1545.0
410.0
4545.0
938.0
657.0
292.0
730.0
389.0
2414.0
1021.0
1045.0
307.0
1228.0
387.0
3396.0
931.0
1357.0
335.0
1576.0
416.0
4442.0
946.0
636.0
294.0
753.0
388.0
2239.0
983.0
1058.0
313.0
1228.0
394.0
3343.0
914.0
1366.0
334.0
1563.0
428.0
4374.0
916.0
623.0
290.0
745.0
391.0
2233.0
987.0
1043.0
315.0
1226.0
389.0
3341.0
907.0
1367.0
328.0
1562.0
422.0
4380.0
924.0
648.0
295.0
744.0
387.0
2232.0
981.0
1034.0
305.0
1237.0
400.0
3339.0
902.0
1362.0
332.0
1581.0
423.0
4383.0
928.0
641.0
291.0
749.0
386.0
2241.0
985.0
1043.0
307.0
1247.0
396.0
3347.0
900.0
1372.0
339.0
1561.0
421.0
4393.0
916.0
646.0
291.0
754.0
383.0
2236.0
988.0
1034.0
316.0
1225.0
400.0
3351.0
903.0
1360.0
329.0
1560.0
410.0
4382.0
926.0
633.0
309.0
734.0
387.0
2237.0
982.0
1035.0
317.0
1226.0
400.0
3350.0
902.0
1384.0
321.0
1554.0
406.0
4398.0
923.0
629.0
312.0
754.0
389.0
2233.0
979.0
1040.0
298.0
1242.0
388.0
3353.0
906.0
1363.0
338.0
1547.0
419.0
4390.0
931.0
632.0
305.0
758.0
382.0
2239.0
980.0
1045.0
315.0
1224.0
397.0
3355.0
900.0
1359.0
331.0
1548.0
417.0
4380.0
937.0
636.0
298.0
743.0
382.0
2236.0
984.0
1043.0
314.0
1238.0
416.0
3341.0
906.0
1359.0
333.0
1561.0
409.0
4377.0
919.0
625.0
293.0
750.0
377.0
2234.0
987.0
1047.0
310.0
1241.0
379.0
3343.0
898.0
1364.0
329.0
1554.0
416.0
4384.0
919.0
641.0
294.0
759.0
393.0
2236.0
989.0
1037.0
313.0
1240.0
413.0
3344.0
911.0
1366.0
342.0
1567.0
402.0
4381.0
927.0
623.0
299.0
746.0
385.0
2229.0
983.0
1045.0
309.0
1236.0
386.0
3352.0
901.0
1364.0
326.0
1562.0
431.0
4383.0
924.0
640.0
300.0
742.0
408.0
2233.0
985.0
1055.0
312.0
1234.0
397.0
3342.0
906.0
1368.0
319.0
1561.0
427.0
4376.0
922.0
634.0
296.0
756.0
380.0
2237.0
978.0
1047.0
329.0
1244.0
400.0
3350.0
907.0
1370.0
332.0
1547.0
420.0
4393.0
932.0
634.0
298.0
748.0
388.0
2244.0
986.0
1039.0
309.0
1227.0
390.0
3345.0
902.0
1361.0
326.0
1550.0
414.0
4389.0
