FFTW-Real_time
776.0
430.0
811.0
439.0
3194.0
2046.0
1170.0
502.0
1322.0
471.0
4475.0
1895.0
1541.0
483.0
1682.0
505.0
5398.0
1934.0
780.0
437.0
820.0
442.0
3206.0
2017.0
1174.0
484.0
1322.0
469.0
4562.0
1923.0
1535.0
481.0
1678.0
503.0
5735.0
1919.0
771.0
437.0
836.0
452.0
3214.0
1989.0
1168.0
483.0
1318.0
472.0
4580.0
1931.0
1538.0
483.0
1652.0
494.0
5722.0
1928.0
782.0
436.0
839.0
422.0
3215.0
1999.0
1178.0
491.0
1320.0
470.0
4583.0
1937.0
1540.0
476.0
1659.0
485.0
5677.0
1931.0
772.0
443.0
825.0
444.0
3222.0
1999.0
1173.0
493.0
1307.0
479.0
4646.0
1904.0
1535.0
486.0
1678.0
484.0
5673.0
1934.0
774.0
437.0
818.0
446.0
3204.0
1984.0
1176.0
488.0
1326.0
466.0
4342.0
1916.0
1534.0
479.0
1662.0
507.0
5664.0
1927.0
771.0
446.0
828.0
428.0
3190.0
2002.0
1209.0
495.0
1311.0
468.0
4335.0
1932.0
1536.0
471.0
1659.0
499.0
5493.0
1909.0
775.0
436.0
831.0
436.0
3231.0
2004.0
1174.0
486.0
1317.0
477.0
4343.0
1918.0
1539.0
475.0
1678.0
469.0
5385.0
1943.0
778.0
436.0
828.0
423.0
3208.0
2004.0
1174.0
506.0
1324.0
483.0
4340.0
1926.0
1527.0
483.0
1655.0
468.0
5393.0
1932.0
786.0
437.0
817.0
447.0
3209.0
1988.0
1169.0
494.0
1282.0
469.0
4324.0
1917.0
1528.0
482.0
1662.0
495.0
5408.0
1939.0
787.0
432.0
832.0
457.0
3189.0
1988.0
1169.0
488.0
1323.0
508.0
4325.0
1936.0
1536.0
479.0
1656.0
506.0
5406.0
1927.0
781.0
454.0
816.0
463.0
3228.0
1996.0
1171.0
513.0
1311.0
510.0
4338.0
1915.0
1523.0
480.0
1649.0
503.0
5386.0
1932.0
780.0
430.0
847.0
444.0
3221.0
2022.0
1174.0
496.0
1320.0
531.0
4330.0
1922.0
1542.0
472.0
1674.0
503.0
5400.0
1949.0
781.0
455.0
842.0
459.0
3215.0
1993.0
1180.0
487.0
1307.0
544.0
4330.0
1920.0
1527.0
471.0
1662.0
501.0
5371.0
1935.0
769.0
452.0
824.0
475.0
3203.0
2012.0
1175.0
485.0
1310.0
514.0
4337.0
1922.0
1535.0
470.0
1661.0
501.0
5404.0
1935.0
777.0
435.0
828.0
459.0
3214.0
1997.0
1172.0
496.0
1314.0
519.0
4331.0
1932.0
1529.0
472.0
1658.0
498.0
5389.0
1939.0
777.0
446.0
823.0
452.0
3211.0
1999.0
1182.0
502.0
1318.0
513.0
4340.0
1916.0
1538.0
487.0
1659.0
521.0
5380.0
1930.0
769.0
435.0
834.0
472.0
3216.0
2012.0
1179.0
500.0
1318.0
515.0
4350.0
1930.0
1531.0
469.0
1682.0
507.0
5388.0
1940.0
771.0
434.0
840.0
468.0
3219.0
2007.0
1175.0
502.0
1312.0
510.0
4351.0
1927.0
1529.0
478.0
1664.0
498.0
5375.0
1927.0
777.0
438.0
814.0
475.0
3216.0
1998.0
1168.0
497.0
1308.0
507.0
4336.0
1935.0
1536.0
482.0
1685.0
498.0
5389.0
1942.0
770.0
445.0
819.0
469.0
3204.0
1992.0
1176.0
486.0
1322.0
501.0
4350.0
1925.0
1535.0
475.0
1669.0
504.0
5377.0
1934.0
780.0
439.0
821.0
465.0
3211.0
2000.0
1169.0
496.0
1319.0
516.0
4329.0
1957.0
1531.0
474.0
1664.0
498.0
5396.0
1951.0
795.0
444.0
820.0
448.0
3212.0
1992.0
1163.0
483.0
1327.0
518.0
4349.0
1925.0
1532.0
479.0
1687.0
495.0
5389.0
1930.0
769.0
441.0
845.0
457.0
3193.0
2005.0
1173.0
491.0
1321.0
508.0
4349.0
1967.0
1536.0
476.0
1671.0
495.0
5384.0
1914.0
784.0
449.0
822.0
455.0
3217.0
2010.0
1171.0
502.0
1304.0
506.0
4348.0
1935.0
1538.0
477.0
1677.0
496.0
5383.0
1938.0
780.0
435.0
810.0
453.0
3201.0
1990.0
1172.0
504.0
1317.0
519.0
4342.0
1927.0
1535.0
477.0
1656.0
494.0
5380.0
1930.0
771.0
434.0
821.0
453.0
3214.0
2015.0
1171.0
493.0
1317.0
519.0
4343.0
1925.0
1540.0
475.0
1660.0
501.0
5386.0
1926.0
784.0
438.0
844.0
457.0
3193.0
2001.0
1162.0
498.0
1320.0
501.0
4366.0
1948.0
1538.0
481.0
1666.0
496.0
5381.0
1943.0
773.0
437.0
809.0
453.0
3215.0
2000.0
1178.0
488.0
1309.0
520.0
4334.0
1927.0
1543.0
473.0
1667.0
502.0
5384.0
1923.0
775.0
433.0
833.0
461.0
3205.0
1991.0
1175.0
488.0
1309.0
504.0
4390.0
1931.0
1531.0
472.0
1657.0
499.0
5395.0
1936.0
784.0
444.0
832.0
457.0
3227.0
2011.0
1173.0
494.0
1312.0
522.0
4371.0
1903.0
1534.0
480.0
1662.0
507.0
5393.0
1948.0
784.0
451.0
814.0
461.0
3196.0
2003.0
1169.0
491.0
1318.0
522.0
4337.0
1915.0
1539.0
