noDebug-Consumption
4183.48
2715.42
4091.83
4154.14
2714.99
4223.62
3707.01
2715.38
3159.84
4894.07
2720.81
3641.68
4113.39
2717.3
4066.77
4309.17
2715.49
3386.33
4443.43
2714.62
4486.2
4134.3
2714.85
3849.07
4741.34
2716.18
3101.39
4236.02
2719.95
3977.26
4239.91
2713.71
4438.56
4032.19
2716.16
4459.56
3467.13
2714.51
3931.49
4465.94
2713.78
4112.81
3503.51
2716.54
3164.98
3854.84
2718.12
3535.23
3846.0
2713.3
3920.48
4633.99
2715.96
3674.38
3909.42
2714.8
4256.1
4929.64
2714.9
4537.43
4519.88
2715.15
3209.58
4877.47
2718.14
3810.45
4027.71
2714.78
4169.65
3701.17
2715.13
4599.83
4402.56
2714.56
3703.53
3453.57
2715.72
4006.99
3432.65
2714.06
3230.48
4208.62
2716.67
3411.29
3904.2
2716.43
5016.58
4148.61
2715.89
4176.77
3600.53
2714.79
5004.53
4726.23
2717.56
4494.91
5079.64
2714.18
3451.01
4165.7
2715.71
3447.49
4005.62
2717.8
3714.83
3865.98
2715.72
4775.59
4575.28
2715.64
4415.23
4228.93
2717.14
4391.31
3432.15
2715.06
3157.45
4133.54
2715.61
3853.8
4190.76
2718.9
3860.61
4804.85
2715.75
3899.12
3711.51
2715.46
3857.35
4444.85
2718.3
3871.29
4937.54
2715.37
3252.7
4014.06
2715.98
3421.72
3703.74
2719.11
4366.52
3911.92
2714.65
4175.95
4658.84
2715.97
3782.45
3634.1
2719.57
3714.43
3861.44
2715.03
