Debug-User_time
9228.0
11703.0
3191.0
7829.0
10688.0
2317.0
15947.0
19759.0
4472.0
14453.0
18342.0
3478.0
19894.0
24307.0
5394.0
17853.0
22487.0
4591.0
9291.0
11790.0
3204.0
7841.0
10533.0
2343.0
15973.0
19782.0
4558.0
14694.0
18273.0
3553.0
19815.0
24245.0
5731.0
18084.0
22273.0
4626.0
9233.0
12010.0
3211.0
8007.0
10653.0
2327.0
15866.0
19692.0
4576.0
14494.0
18320.0
3500.0
19880.0
23833.0
5719.0
18023.0
22315.0
4603.0
9351.0
12036.0
3212.0
7942.0
10749.0
2332.0
16041.0
19726.0
4579.0
14518.0
18286.0
3447.0
19886.0
23943.0
5674.0
17820.0
22318.0
4650.0
9245.0
11812.0
3219.0
8117.0
10792.0
2308.0
15972.0
19533.0
4643.0
14516.0
18358.0
3542.0
19802.0
24237.0
5670.0
17847.0
22317.0
4574.0
9266.0
11761.0
3201.0
7818.0
10644.0
2359.0
16006.0
19823.0
4339.0
14422.0
18372.0
3536.0
19765.0
23997.0
5661.0
17804.0
22282.0
4598.0
9250.0
11880.0
3187.0
7894.0
10782.0
2399.0
16554.0
19586.0
4332.0
14747.0
18514.0
3575.0
19807.0
23947.0
5490.0
17923.0
22563.0
4586.0
9243.0
11972.0
3229.0
7897.0
10592.0
2426.0
15974.0
19683.0
4339.0
18114.0
18377.0
3506.0
19844.0
24234.0
5382.0
17752.0
22290.0
4584.0
9296.0
11860.0
3205.0
7945.0
11048.0
2426.0
15971.0
19791.0
4337.0
14411.0
18525.0
3394.0
19665.0
23895.0
5390.0
17718.0
22107.0
4541.0
9351.0
11759.0
3206.0
8031.0
10376.0
2410.0
15929.0
19109.0
4320.0
14530.0
18293.0
3393.0
19679.0
23993.0
5404.0
17693.0
22605.0
4439.0
9355.0
11870.0
3186.0
7857.0
10662.0
2235.0
15882.0
19785.0
4322.0
14732.0
18297.0
3340.0
19843.0
23901.0
5402.0
17860.0
22388.0
4371.0
9351.0
11728.0
3224.0
7784.0
10554.0
2230.0
15897.0
19597.0
4335.0
14507.0
18272.0
3338.0
19630.0
23784.0
5382.0
17858.0
22388.0
4376.0
9311.0
12118.0
3218.0
7997.0
10547.0
2229.0
15975.0
19736.0
4326.0
14353.0
18450.0
3336.0
19897.0
24171.0
5396.0
17802.0
22675.0
4380.0
9287.0
12031.0
3212.0
7916.0
10603.0
2237.0
16060.0
19532.0
4327.0
14492.0
18591.0
3343.0
19701.0
23987.0
5367.0
17934.0
22348.0
4389.0
9233.0
11833.0
3200.0
7964.0
10594.0
2233.0
15984.0
19582.0
4333.0
14371.0
18256.0
3348.0
19793.0
23974.0
5400.0
17760.0
22335.0
4378.0
9273.0
11848.0
3211.0
7854.0
10468.0
2234.0
15951.0
19636.0
4328.0
14392.0
18282.0
3347.0
19706.0
23932.0
5386.0
18115.0
22244.0
4394.0
9280.0
11780.0
3208.0
7821.0
10610.0
2231.0
16071.0
19726.0
4336.0
14450.0
18516.0
3350.0
19819.0
23952.0
5377.0
17812.0
22136.0
4387.0
9215.0
11919.0
3213.0
7854.0
10733.0
2236.0
16043.0
19692.0
4347.0
14525.0
18238.0
3353.0
19746.0
24325.0
5384.0
17752.0
22149.0
4376.0
9228.0
12017.0
3216.0
7900.0
10560.0
2234.0
15981.0
19607.0
4347.0
14496.0
18452.0
3337.0
19703.0
24014.0
5371.0
17756.0
22376.0
4373.0
9269.0
11715.0
3214.0
7815.0
10627.0
2230.0
15906.0
19540.0
4332.0
14560.0
18484.0
3340.0
19766.0
24329.0
5385.0
17837.0
22244.0
4381.0
9234.0
11755.0
3200.0
7921.0
10838.0
2233.0
16007.0
19793.0
4346.0
14407.0
18486.0
3341.0
19804.0
24099.0
5373.0
17863.0
22449.0
4378.0
9299.0
11756.0
3209.0
7761.0
10567.0
2226.0
15906.0
19718.0
4327.0
14524.0
18425.0
3349.0
19745.0
24026.0
5392.0
17841.0
22405.0
4379.0
9451.0
11806.0
3209.0
7933.0
10543.0
2231.0
15836.0
19835.0
4345.0
14685.0
18392.0
3339.0
19757.0
24398.0
5386.0
17885.0
22353.0
4373.0
9246.0
12078.0
3190.0
7865.0
10654.0
2234.0
15968.0
19754.0
4346.0
14556.0
18542.0
3347.0
19791.0
24122.0
5380.0
17922.0
22143.0
4390.0
9320.0
11804.0
3213.0
7892.0
10548.0
2241.0
15923.0
19482.0
4345.0
14450.0
18276.0
3342.0
19861.0
24228.0
5379.0
17810.0
22211.0
4386.0
9304.0
11662.0
3198.0
7814.0
10513.0
2231.0
15989.0
19685.0
4338.0
14257.0
18280.0
3348.0
19776.0
23902.0
5376.0
17757.0
22091.0
4380.0
9252.0
11774.0
3211.0
7874.0
10665.0
2237.0
15931.0
19680.0
4340.0
14343.0
18325.0
3341.0
19899.0
23972.0
5383.0
17984.0
22373.0
4393.0
9291.0
12049.0
3190.0
7924.0
10708.0
2238.0
15788.0
19741.0
4363.0
14435.0
18390.0
3350.0
19839.0
24059.0
5378.0
17668.0
22289.0
4385.0
9241.0
11658.0
3211.0
7856.0
10684.0
2236.0
16054.0
19561.0
4331.0
14412.0
18419.0
3355.0
19916.0
24102.0
5380.0
17748.0
22153.0
4382.0
9282.0
11887.0
3202.0
7859.0
10664.0
2241.0
16011.0
19554.0
4387.0
14492.0
18533.0
3338.0
19770.0
23908.0
5391.0
17974.0
22314.0
4385.0
9264.0
11904.0
3224.0
7790.0
10660.0
2233.0
15976.0
19622.0
4368.0
14535.0
18308.0
3349.0
19768.0
23988.0
5390.0
17760.0
