MKL-User_time
7829.0
4265.0
10688.0
6341.0
2317.0
1067.0
14453.0
4819.0
18342.0
6110.0
3478.0
937.0
17853.0
5333.0
22487.0
6396.0
4591.0
956.0
7841.0
4394.0
10533.0
6220.0
2343.0
1067.0
14694.0
4945.0
18273.0
5882.0
3553.0
964.0
18084.0
5325.0
22273.0
6389.0
4626.0
949.0
8007.0
4399.0
10653.0
6208.0
2327.0
1024.0
14494.0
4834.0
18320.0
6030.0
3500.0
936.0
18023.0
5184.0
22315.0
6583.0
4603.0
943.0
7942.0
4284.0
10749.0
5952.0
2332.0
995.0
14518.0
4903.0
18286.0
5993.0
3447.0
936.0
17820.0
5121.0
22318.0
6559.0
4650.0
948.0
8117.0
4229.0
10792.0
6067.0
2308.0
1020.0
14516.0
5033.0
18358.0
5801.0
3542.0
945.0
17847.0
5070.0
22317.0
6528.0
4574.0
920.0
7818.0
4270.0
10644.0
6202.0
2359.0
1020.0
14422.0
4735.0
18372.0
5891.0
3536.0
926.0
17804.0
5069.0
22282.0
6590.0
4598.0
933.0
7894.0
4060.0
10782.0
6010.0
2399.0
1010.0
14747.0
5006.0
18514.0
6146.0
3575.0
937.0
17923.0
5103.0
22563.0
6433.0
4586.0
943.0
7897.0
4358.0
10592.0
6243.0
2426.0
1016.0
18114.0
4999.0
18377.0
6148.0
3506.0
932.0
17752.0
5052.0
22290.0
6361.0
4584.0
934.0
7945.0
4337.0
11048.0
6260.0
2426.0
1018.0
14411.0
5129.0
18525.0
6228.0
3394.0
945.0
17718.0
5144.0
22107.0
6393.0
4541.0
935.0
8031.0
4179.0
10376.0
6112.0
2410.0
1018.0
14530.0
4761.0
18293.0
6019.0
3393.0
928.0
17693.0
5203.0
22605.0
6490.0
4439.0
944.0
7857.0
4209.0
10662.0
6104.0
2235.0
979.0
14732.0
4851.0
18297.0
6143.0
3340.0
911.0
17860.0
5181.0
22388.0
6664.0
4371.0
914.0
7784.0
4139.0
10554.0
6147.0
2230.0
985.0
14507.0
4882.0
18272.0
6047.0
3338.0
904.0
17858.0
5098.0
22388.0
6575.0
4376.0
921.0
7997.0
4230.0
10547.0
6082.0
2229.0
978.0
14353.0
4734.0
18450.0
6229.0
3336.0
899.0
17802.0
5150.0
22675.0
6596.0
4380.0
925.0
7916.0
4164.0
10603.0
6071.0
2237.0
982.0
14492.0
4754.0
18591.0
6168.0
3343.0
897.0
17934.0
5263.0
22348.0
6570.0
4389.0
913.0
7964.0
4165.0
10594.0
6022.0
2233.0
985.0
14371.0
4896.0
18256.0
6238.0
3348.0
900.0
17760.0
5111.0
22335.0
6384.0
4378.0
923.0
7854.0
4434.0
10468.0
6081.0
2234.0
979.0
14392.0
4925.0
18282.0
6235.0
3347.0
899.0
18115.0
4986.0
22244.0
6316.0
4394.0
920.0
7821.0
4468.0
10610.0
6112.0
2231.0
976.0
14450.0
4626.0
18516.0
6054.0
3350.0
903.0
17812.0
5241.0
22136.0
6534.0
4387.0
929.0
7854.0
4366.0
10733.0
6001.0
2236.0
977.0
14525.0
4893.0
18238.0
6182.0
3353.0
897.0
17752.0
5143.0
22149.0
6486.0
4376.0
934.0
7900.0
4263.0
10560.0
5992.0
2234.0
981.0
14496.0
4876.0
18452.0
6484.0
3337.0
903.0
17756.0
5168.0
22376.0
6380.0
4373.0
916.0
7815.0
4193.0
10627.0
5932.0
2230.0
984.0
14560.0
4808.0
18484.0
5900.0
3340.0
895.0
17837.0
5110.0
22244.0
6483.0
4381.0
916.0
7921.0
4204.0
10838.0
6182.0
2233.0
986.0
14407.0
4864.0
18486.0
6444.0
3341.0
908.0
17863.0
5319.0
22449.0
6264.0
4378.0
925.0
7761.0
4281.0
10567.0
6056.0
2226.0
979.0
14524.0
4789.0
18425.0
6016.0
3349.0
899.0
17841.0
5059.0
22405.0
6711.0
4379.0
921.0
7933.0
4293.0
10543.0
6415.0
2231.0
982.0
14685.0
4837.0
18392.0
6183.0
3339.0
903.0
17885.0
4957.0
22353.0
6658.0
4373.0
919.0
7865.0
4235.0
10654.0
5970.0
2234.0
974.0
14556.0
5100.0
18542.0
6224.0
3347.0
904.0
17922.0
5153.0
22143.0
6544.0
4390.0
929.0
7892.0
4264.0
10548.0
6096.0
2241.0
983.0
14450.0
4798.0
18276.0
6085.0
3342.0
899.0
17810.0
5056.0
22211.0
6457.0
4386.0
917.0
7814.0
4098.0
10513.0
5985.0
2231.0
