noDebug-Real_time
1903.0
318.0
405.0
905.0
467.0
501.0
1931.0
326.0
393.0
915.0
433.0
469.0
1989.0
303.0
379.0
984.0
483.0
501.0
1913.0
316.0
399.0
905.0
473.0
495.0
1933.0
330.0
419.0
920.0
450.0
479.0
1993.0
293.0
382.0
977.0
494.0
507.0
1926.0
327.0
398.0
903.0
480.0
520.0
1935.0
319.0
415.0
931.0
458.0
450.0
2001.0
292.0
383.0
980.0
498.0
505.0
1916.0
304.0
402.0
910.0
480.0
500.0
1928.0
328.0
407.0
931.0
450.0
454.0
2002.0
286.0
389.0
981.0
498.0
501.0
1923.0
325.0
398.0
904.0
476.0
503.0
1933.0
327.0
417.0
927.0
450.0
463.0
2008.0
293.0
382.0
986.0
494.0
511.0
1920.0
301.0
405.0
904.0
478.0
515.0
1935.0
337.0
409.0
915.0
438.0
460.0
1988.0
288.0
376.0
985.0
482.0
513.0
1989.0
312.0
396.0
902.0
471.0
503.0
1938.0
326.0
410.0
915.0
452.0
458.0
1994.0
297.0
392.0
999.0
490.0
500.0
1920.0
310.0
393.0
905.0
479.0
506.0
1925.0
343.0
430.0
920.0
447.0
490.0
1996.0
294.0
399.0
983.0
500.0
512.0
1935.0
316.0
385.0
902.0
486.0
507.0
1936.0
326.0
425.0
930.0
431.0
476.0
2011.0
286.0
388.0
993.0
501.0
507.0
1939.0
324.0
407.0
908.0
469.0
511.0
1940.0
337.0
408.0
930.0
443.0
452.0
1990.0
321.0
388.0
984.0
501.0
524.0
1935.0
314.0
403.0
905.0
483.0
510.0
1920.0
330.0
408.0
925.0
437.0
490.0
2006.0
294.0
387.0
985.0
509.0
514.0
1938.0
309.0
389.0
903.0
473.0
491.0
1924.0
324.0
431.0
925.0
451.0
462.0
2026.0
285.0
401.0
985.0
502.0
509.0
1934.0
299.0
386.0
903.0
478.0
499.0
1942.0
334.0
408.0
917.0
442.0
487.0
2000.0
293.0
373.0
978.0
487.0
509.0
1920.0
323.0
418.0
904.0
487.0
494.0
1905.0
327.0
411.0
922.0
432.0
462.0
2055.0
288.0
376.0
979.0
492.0
510.0
1913.0
310.0
400.0
898.0
477.0
503.0
1930.0
328.0
400.0
924.0
448.0
457.0
2009.0
292.0
389.0
987.0
491.0
500.0
1929.0
320.0
409.0
904.0
477.0
501.0
1934.0
338.0
411.0
921.0
442.0
487.0
1998.0
294.0
392.0
984.0
506.0
533.0
1939.0
309.0
400.0
903.0
478.0
523.0
1928.0
330.0
413.0
920.0
436.0
478.0
1991.0
296.0
405.0
984.0
489.0
504.0
1932.0
315.0
384.0
905.0
474.0
510.0
1938.0
323.0
429.0
921.0
