ifort-Real_time
1170.0
502.0
1322.0
471.0
4475.0
1895.0
1040.0
311.0
1231.0
392.0
3482.0
940.0
1174.0
484.0
1322.0
469.0
4562.0
1923.0
1055.0
319.0
1227.0
377.0
3557.0
967.0
1168.0
483.0
1318.0
472.0
4580.0
1931.0
1044.0
311.0
1230.0
387.0
3504.0
939.0
1178.0
491.0
1320.0
470.0
4583.0
1937.0
1047.0
316.0
1228.0
385.0
3451.0
939.0
1173.0
493.0
1307.0
479.0
4646.0
1904.0
1044.0
324.0
1232.0
372.0
3545.0
948.0
1176.0
488.0
1326.0
466.0
4342.0
1916.0
1038.0
305.0
1233.0
378.0
3539.0
929.0
1209.0
495.0
1311.0
468.0
4335.0
1932.0
1059.0
322.0
1242.0
395.0
3578.0
940.0
1174.0
486.0
1317.0
477.0
4343.0
1918.0
1320.0
322.0
1233.0
395.0
3508.0
935.0
1174.0
506.0
1324.0
483.0
4340.0
1926.0
1039.0
331.0
1243.0
400.0
3397.0
948.0
1169.0
494.0
1282.0
469.0
4324.0
1917.0
1045.0
307.0
1228.0
387.0
3396.0
931.0
1169.0
488.0
1323.0
508.0
4325.0
1936.0
1058.0
313.0
1228.0
394.0
3343.0
914.0
1171.0
513.0
1311.0
510.0
4338.0
1915.0
1043.0
315.0
1226.0
389.0
3341.0
907.0
1174.0
496.0
1320.0
531.0
4330.0
1922.0
1034.0
305.0
1237.0
400.0
3339.0
902.0
1180.0
487.0
1307.0
544.0
4330.0
1920.0
1043.0
307.0
1247.0
396.0
3347.0
900.0
1175.0
485.0
1310.0
514.0
4337.0
1922.0
1034.0
316.0
1225.0
400.0
3351.0
903.0
1172.0
496.0
1314.0
519.0
4331.0
1932.0
1035.0
317.0
1226.0
400.0
3350.0
902.0
1182.0
502.0
1318.0
513.0
4340.0
1916.0
1040.0
298.0
1242.0
388.0
3353.0
906.0
1179.0
500.0
1318.0
515.0
4350.0
1930.0
1045.0
315.0
1224.0
397.0
3355.0
900.0
1175.0
502.0
1312.0
510.0
4351.0
1927.0
1043.0
314.0
1238.0
416.0
3341.0
906.0
1168.0
497.0
1308.0
507.0
4336.0
1935.0
1047.0
310.0
1241.0
379.0
3343.0
898.0
1176.0
486.0
1322.0
501.0
4350.0
1925.0
1037.0
313.0
1240.0
413.0
3344.0
911.0
1169.0
496.0
1319.0
516.0
4329.0
1957.0
1045.0
309.0
1236.0
386.0
3352.0
901.0
1163.0
483.0
1327.0
518.0
4349.0
1925.0
1055.0
312.0
1234.0
397.0
3342.0
906.0
1173.0
491.0
1321.0
508.0
4349.0
1967.0
1047.0
329.0
1244.0
400.0
3350.0
907.0
1171.0
502.0
1304.0
506.0
4348.0
1935.0
1039.0
309.0
1227.0
390.0
3345.0
902.0
1172.0
504.0
1317.0
519.0
4342.0
1927.0
1027.0
316.0
1226.0
387.0
3351.0
914.0
1171.0
493.0
1317.0
519.0
4343.0
1925.0
1033.0
309.0
1230.0
426.0
3344.0
901.0
1162.0
498.0
1320.0
501.0
4366.0
1948.0
1039.0
311.0
1234.0
384.0
3352.0
900.0
1178.0
488.0
1309.0
520.0
4334.0
1927.0
1037.0
318.0
1237.0
394.0
3358.0
905.0
1175.0
488.0
1309.0
504.0
4390.0
1931.0
1043.0
310.0
1244.0
413.0
3342.0
903.0
1173.0
494.0
1312.0
522.0
4371.0
1903.0
1045.0
317.0
1229.0
410.0
3352.0
901.0
1169.0
491.0
1318.0
522.0
4337.0
1915.0
1037.0
320.0
1249.0
400.0
3350.0
910.0
1172.0
499.0
1314.0
517.0
4352.0
1903.0
1044.0
318.0
1239.0
405.0
3350.0
905.0
1176.0
483.0
1314.0
501.0
4328.0
1913.0
1044.0
316.0
1234.0
399.0
3345.0
905.0
1174.0
494.0
1314.0
507.0
4347.0
1926.0
1042.0
327.0
1224.0
398.0
3350.0
903.0
1172.0
498.0
1313.0
505.0
4333.0
1916.0
1033.0
304.0
1220.0
402.0
3342.0
910.0
1181.0
498.0
1323.0
501.0
4337.0
1923.0
1044.0
325.0
1234.0
398.0
3343.0
904.0
1171.0
494.0
1313.0
511.0
4340.0
1920.0
1043.0
301.0
1230.0
405.0
3344.0
904.0
1172.0
482.0
1326.0
513.0
4376.0
1989.0
1042.0
312.0
1232.0
396.0
3340.0
902.0
1169.0
490.0
1308.0
500.0
4323.0
1920.0
1036.0
310.0
1229.0
393.0
3342.0
905.0
1175.0
500.0
1316.0
512.0
4348.0
1935.0
1036.0
316.0
1230.0
385.0
3341.0
902.0
1176.0
501.0
1324.0
507.0
4339.0
1939.0
1045.0
324.0
1244.0
407.0
3340.0
908.0
1171.0
501.0
1302.0
524.0
4335.0
1935.0
1035.0
314.0
1227.0
403.0
3350.0
905.0
1170.0
509.0
1320.0
514.0
4351.0
1938.0
1031.0
309.0
1228.0
389.0
3338.0
903.0
1177.0
502.0
1333.0
509.0
4344.0
1934.0
1034.0
299.0
1242.0
386.0
3348.0
903.0
1165.0
487.0
1312.0
509.0
4349.0
1920.0
1034.0
323.0
1239.0
418.0
3344.0
904.0
1171.0
492.0
1310.0
510.0
4357.0
1913.0
1045.0
310.0
1225.0
400.0
3345.0
898.0
1168.0
491.0
1316.0
500.0
4345.0
1929.0
1037.0
320.0
1229.0
409.0
3339.0
904.0
1175.0
506.0
1325.0
533.0
4346.0
1939.0
1039.0
309.0
1241.0
400.0
3343.0
903.0
1180.0
489.0
1321.0
504.0
4363.0
1932.0
1044.0
315.0
1235.0
384.0
3341.0
905.0
