Debug-Consumption
4480.46
4141.28
4302.52
4474.88
5880.91
5465.34
5096.42
6244.8
5737.4
5616.66
6543.14
6004.75
4571.67
6071.11
6158.33
4966.81
5873.25
6274.91
4452.41
5313.03
4169.52
4894.77
5961.37
5777.16
5031.61
6358.73
5713.75
5480.84
6545.48
5815.85
5084.9
6125.83
5638.57
5086.08
6342.34
6070.31
4349.15
4908.81
4178.8
5092.02
5810.26
5671.99
5083.79
6382.64
5633.33
5624.64
6494.53
5759.95
5295.51
6249.01
5736.71
5714.82
6530.0
5892.36
4102.75
5525.09
4330.73
5160.83
6104.05
4932.46
4768.35
6487.82
5858.67
5057.53
5724.01
5664.36
5154.06
6265.39
6164.1
5202.77
6116.16
5782.22
4573.82
5382.02
4279.59
5113.15
6036.51
5041.99
5022.31
6265.79
5691.92
5459.05
6420.16
5592.86
4893.6
6254.86
5692.05
5283.39
6551.75
5875.54
4650.28
5097.25
4147.21
5069.86
6118.92
5424.97
5078.27
6311.76
5810.3
5014.86
6453.92
5714.75
4859.11
6268.48
5708.32
4957.08
5524.86
5707.81
4295.56
5760.35
4088.47
4511.93
5996.38
5266.85
5586.1
6147.98
5697.85
5237.08
6434.42
5607.11
4951.47
6156.71
5785.92
4928.95
6469.59
6144.21
4388.28
5210.77
4146.43
4657.51
5976.35
5931.23
5365.49
6264.73
5786.64
5380.48
6507.14
5561.52
4581.8
6413.1
5828.83
5170.69
6480.78
5772.71
4542.53
5483.68
4143.54
4983.65
5986.4
5335.86
5117.63
6259.36
5848.65
5165.26
6434.65
5735.85
4459.98
6405.18
5718.6
5186.37
6388.04
5491.03
4433.59
5573.45
4155.64
4690.71
5940.41
5674.56
5122.92
6310.18
5710.95
5126.06
6411.1
5631.28
4991.47
6252.2
5711.06
4942.88
5649.87
5607.33
2945.03
3902.17
2711.58
3350.62
3897.0
2726.81
3272.57
5272.21
3486.5
3586.54
4498.08
2721.43
3038.7
3647.64
2733.03
3254.74
4182.94
3532.67
3707.06
3900.86
2714.08
3257.92
3913.66
2717.94
3572.59
3786.06
2745.42
3543.67
4242.65
2718.06
3293.86
4457.9
2722.76
3828.16
4001.6
2774.99
2877.42
4120.75
2714.17
3316.91
3825.78
2716.65
3193.81
4556.95
2718.83
3529.37
3763.65
2717.41
3061.89
5583.49
2722.01
3010.51
4372.24
2730.44
2939.28
3653.55
2715.61
3000.41
3911.12
2717.03
3853.62
3755.05
2717.3
3426.55
4276.47
2716.82
4222.78
4639.45
2723.82
3605.39
3689.23
2717.28
3762.4
4725.05
2716.85
3251.86
3843.87
2716.2
3048.04
4508.42
2716.3
3616.48
4683.29
2716.67
2819.7
4003.57
2724.85
3217.71
4961.01
2732.28
2903.37
3628.0
2718.23
3117.83
3860.63
2715.66
3830.97
3684.63
2715.09
3511.22
3386.01
2718.0
3875.82
4059.34
2720.47
3819.92
3775.63
2717.83
2996.5
4482.34
2719.63
3369.92
4008.41
2714.8
3222.09
3755.78
2714.77
3451.22
4982.69
2717.78
3335.74
4549.05
2720.99
2790.71
4614.96
2744.14
2903.66
3819.61
2720.4
3086.62
4407.17
2715.34
3353.51
4697.4
2715.69
3522.77
3780.64
2717.72
2787.46
3869.75
2715.94
3960.21
3457.12
2719.0
2959.72
4717.33
2719.26
2994.1
3675.42
2714.63
3563.57
3838.67
2715.97
3415.26
4437.81
2719.23
3357.09
5046.84
2715.62
3112.0
4973.19
2729.17
2930.62
3793.18
2717.67
3289.69
4330.22
2714.08
2774.96
4237.46
2716.15
3730.64
3863.25
2718.86
3407.4
