DYN-Real_time
776.0
430.0
632.0
298.0
1170.0
502.0
1040.0
311.0
1541.0
483.0
1366.0
344.0
780.0
437.0
630.0
306.0
1174.0
484.0
1055.0
319.0
1535.0
481.0
1387.0
343.0
771.0
437.0
650.0
306.0
1168.0
483.0
1044.0
311.0
1538.0
483.0
1377.0
334.0
782.0
436.0
641.0
299.0
1178.0
491.0
1047.0
316.0
1540.0
476.0
1363.0
330.0
772.0
443.0
646.0
296.0
1173.0
493.0
1044.0
324.0
1535.0
486.0
1366.0
327.0
774.0
437.0
630.0
298.0
1176.0
488.0
1038.0
305.0
1534.0
479.0
1362.0
327.0
771.0
446.0
639.0
285.0
1209.0
495.0
1059.0
322.0
1536.0
471.0
1370.0
329.0
775.0
436.0
635.0
303.0
1174.0
486.0
1320.0
322.0
1539.0
475.0
1360.0
325.0
778.0
436.0
640.0
303.0
1174.0
506.0
1039.0
331.0
1527.0
483.0
1357.0
332.0
786.0
437.0
657.0
292.0
1169.0
494.0
1045.0
307.0
1528.0
482.0
1357.0
335.0
787.0
432.0
636.0
294.0
1169.0
488.0
1058.0
313.0
1536.0
479.0
1366.0
334.0
781.0
454.0
623.0
290.0
1171.0
513.0
1043.0
315.0
1523.0
480.0
1367.0
328.0
780.0
430.0
648.0
295.0
1174.0
496.0
1034.0
305.0
1542.0
472.0
1362.0
332.0
781.0
455.0
641.0
291.0
1180.0
487.0
1043.0
307.0
1527.0
471.0
1372.0
339.0
769.0
452.0
646.0
291.0
1175.0
485.0
1034.0
316.0
1535.0
470.0
1360.0
329.0
777.0
435.0
633.0
309.0
1172.0
496.0
1035.0
317.0
1529.0
472.0
1384.0
321.0
777.0
446.0
629.0
312.0
1182.0
502.0
1040.0
298.0
1538.0
487.0
1363.0
338.0
769.0
435.0
632.0
305.0
1179.0
500.0
1045.0
315.0
1531.0
469.0
1359.0
331.0
771.0
434.0
636.0
298.0
1175.0
502.0
1043.0
314.0
1529.0
478.0
1359.0
333.0
777.0
438.0
625.0
293.0
1168.0
497.0
1047.0
310.0
1536.0
482.0
1364.0
329.0
770.0
445.0
641.0
294.0
1176.0
486.0
1037.0
313.0
1535.0
475.0
1366.0
342.0
780.0
439.0
623.0
299.0
1169.0
496.0
1045.0
309.0
1531.0
474.0
1364.0
326.0
795.0
444.0
640.0
300.0
1163.0
483.0
1055.0
312.0
1532.0
479.0
1368.0
319.0
769.0
441.0
634.0
296.0
1173.0
491.0
1047.0
329.0
1536.0
476.0
1370.0
332.0
784.0
449.0
634.0
298.0
1171.0
502.0
1039.0
309.0
1538.0
477.0
1361.0
326.0
780.0
435.0
628.0
287.0
1172.0
504.0
1027.0
316.0
1535.0
477.0
1360.0
326.0
771.0
434.0
640.0
300.0
1171.0
493.0
1033.0
309.0
1540.0
475.0
1374.0
325.0
784.0
438.0
635.0
296.0
1162.0
498.0
1039.0
311.0
1538.0
481.0
1355.0
329.0
773.0
437.0
632.0
312.0
1178.0
488.0
1037.0
318.0
1543.0
473.0
1360.0
325.0
775.0
433.0
635.0
289.0
1175.0
488.0
1043.0
310.0
1531.0
472.0
1374.0
325.0
784.0
444.0
628.0
293.0
1173.0
494.0
1045.0
317.0
1534.0
480.0
1360.0
327.0
784.0
451.0
639.0
293.0
1169.0
491.0
1037.0
320.0
1539.0
472.0
1358.0
323.0
776.0
443.0
649.0
284.0
1172.0
499.0
1044.0
318.0
1532.0
467.0
1377.0
326.0
786.0
433.0
631.0
303.0
1176.0
483.0
1044.0
316.0
1533.0
473.0
1365.0
330.0
785.0
450.0
639.0
293.0
1174.0
494.0
1042.0
327.0
1539.0
480.0
1369.0
319.0
791.0
458.0
640.0
292.0
1172.0
498.0
1033.0
304.0
1541.0
480.0
1370.0
328.0
784.0
450.0
643.0
286.0
1181.0
498.0
1044.0
325.0
1532.0
476.0
1366.0
327.0
781.0
450.0
630.0
293.0
1171.0
494.0
1043.0
301.0
1542.0
478.0
1367.0
337.0
780.0
438.0
645.0
288.0
1172.0
482.0
1042.0
312.0
1523.0
471.0
1357.0
326.0
775.0
452.0
636.0
297.0
1169.0
490.0
1036.0
310.0
1539.0
479.0
1374.0
343.0
782.0
447.0
652.0
294.0
1175.0
500.0
1036.0
316.0
1534.0
486.0
1371.0
326.0
788.0
431.0
635.0
286.0
1176.0
501.0
1045.0
324.0
1540.0
469.0
1369.0
337.0
779.0
443.0
643.0
321.0
1171.0
501.0
1035.0
314.0
1532.0
483.0
1370.0
330.0
783.0
437.0
645.0
294.0
1170.0
509.0
1031.0
309.0
1541.0
473.0
1369.0
324.0
774.0
451.0
640.0
285.0
1177.0
502.0
1034.0
299.0
1544.0
478.0
1365.0
334.0
789.0
442.0
647.0
293.0
1165.0
487.0
1034.0
323.0
1527.0
487.0
1374.0
327.0
787.0
432.0
637.0
288.0
1171.0
492.0
1045.0
310.0
1531.0
477.0
1364.0
328.0
778.0
448.0
634.0
292.0
1168.0
491.0
1037.0
320.0
1531.0
477.0
1369.0
338.0
784.0
442.0
650.0
294.0
1175.0
506.0
1039.0
309.0
1531.0
478.0
1365.0
330.0
786.0
436.0
629.0
296.0
1180.0
489.0
1044.0
315.0
1538.0
474.0
1360.0
323.0
