DYN-User_time
9228.0
5529.0
7829.0
4265.0
15947.0
7772.0
14453.0
4819.0
19894.0
7489.0
17853.0
5333.0
9291.0
5653.0
7841.0
4394.0
15973.0
7482.0
14694.0
4945.0
19815.0
7447.0
18084.0
5325.0
9233.0
5628.0
8007.0
4399.0
15866.0
7478.0
14494.0
4834.0
19880.0
7456.0
18023.0
5184.0
9351.0
5577.0
7942.0
4284.0
16041.0
7592.0
14518.0
4903.0
19886.0
7355.0
17820.0
5121.0
9245.0
5728.0
8117.0
4229.0
15972.0
7629.0
14516.0
5033.0
19802.0
7532.0
17847.0
5070.0
9266.0
5622.0
7818.0
4270.0
16006.0
7556.0
14422.0
4735.0
19765.0
7410.0
17804.0
5069.0
9250.0
5788.0
7894.0
4060.0
16554.0
7661.0
14747.0
5006.0
19807.0
7303.0
17923.0
5103.0
9243.0
5578.0
7897.0
4358.0
15974.0
7521.0
18114.0
4999.0
19844.0
7339.0
17752.0
5052.0
9296.0
5644.0
7945.0
4337.0
15971.0
7808.0
14411.0
5129.0
19665.0
7475.0
17718.0
5144.0
9351.0
5628.0
8031.0
4179.0
15929.0
7621.0
14530.0
4761.0
19679.0
7452.0
17693.0
5203.0
9355.0
5599.0
7857.0
4209.0
15882.0
7542.0
14732.0
4851.0
19843.0
7403.0
17860.0
5181.0
9351.0
5893.0
7784.0
4139.0
15897.0
7927.0
14507.0
4882.0
19630.0
7435.0
17858.0
5098.0
9311.0
5539.0
7997.0
4230.0
15975.0
7675.0
14353.0
4734.0
19897.0
7313.0
17802.0
5150.0
9287.0
5880.0
7916.0
4164.0
16060.0
7527.0
14492.0
4754.0
19701.0
7293.0
17934.0
5263.0
9233.0
5868.0
7964.0
4165.0
15984.0
7495.0
14371.0
4896.0
19793.0
7289.0
17760.0
5111.0
9273.0
5606.0
7854.0
4434.0
15951.0
7679.0
14392.0
4925.0
19706.0
7290.0
18115.0
4986.0
9280.0
5787.0
7821.0
4468.0
16071.0
7764.0
14450.0
4626.0
19819.0
7519.0
17812.0
5241.0
9215.0
5644.0
7854.0
4366.0
16043.0
7735.0
14525.0
4893.0
19746.0
7271.0
17752.0
5143.0
9228.0
5585.0
7900.0
4263.0
15981.0
7751.0
14496.0
4876.0
19703.0
7402.0
17756.0
5168.0
9269.0
5670.0
7815.0
4193.0
15906.0
7687.0
14560.0
4808.0
19766.0
7437.0
17837.0
5110.0
9234.0
5775.0
7921.0
4204.0
16007.0
7521.0
14407.0
4864.0
19804.0
7356.0
17863.0
5319.0
9299.0
5640.0
7761.0
4281.0
15906.0
7677.0
14524.0
4789.0
19745.0
7340.0
17841.0
5059.0
9451.0
5754.0
7933.0
4293.0
15836.0
7471.0
14685.0
4837.0
19757.0
7435.0
17885.0
4957.0
9246.0
5684.0
7865.0
4235.0
15968.0
7601.0
14556.0
5100.0
19791.0
7358.0
17922.0
5153.0
9320.0
5824.0
7892.0
4264.0
15923.0
7744.0
14450.0
4798.0
19861.0
7397.0
17810.0
5056.0
9304.0
5606.0
7814.0
4098.0
15989.0
7791.0
14257.0
4901.0
19776.0
7373.0
17757.0
5063.0
9252.0
5602.0
7874.0
4310.0
15931.0
7628.0
14343.0
4792.0
19899.0
7339.0
17984.0
5045.0
9291.0
5631.0
7924.0
4239.0
15788.0
7698.0
14435.0
4821.0
19839.0
7423.0
17668.0
5103.0
9241.0
5666.0
7856.0
4500.0
16054.0
7533.0
14412.0
4934.0
19916.0
7323.0
17748.0
5050.0
9282.0
5546.0
7859.0
4131.0
16011.0
7537.0
14492.0
4808.0
19770.0
7290.0
17974.0
5054.0
9264.0
5754.0
7790.0
4194.0
15976.0
7647.0
14535.0
4916.0
19768.0
7416.0
17760.0
5079.0
9311.0
5832.0
7983.0
4186.0
15931.0
7593.0
14424.0
4968.0
19845.0
7307.0
17709.0
5016.0
9292.0
5742.0
8084.0
4055.0
15943.0
7714.0
14516.0
4933.0
19774.0
7215.0
18017.0
5074.0
9335.0
5608.0
7826.0
4341.0
16011.0
7461.0
14508.0
4898.0
19766.0
7312.0
17840.0
5118.0
9340.0
5772.0
7911.0
4195.0
15987.0
7623.0
14478.0
5078.0
19895.0
7427.0
17901.0
4959.0
9365.0
5909.0
7936.0
4180.0
15931.0
7695.0
14344.0
4720.0
19867.0
7420.0
17906.0
5098.0
9329.0
5814.0
7916.0
4090.0
16083.0
7706.0
14511.0
5048.0
19773.0
7367.0
17839.0
5079.0
9300.0
5824.0
7819.0
4189.0
15945.0
7633.0
14496.0
4673.0
19913.0
7384.0
17869.0
5234.0
9303.0
5636.0
8005.0
4103.0
15966.0
7455.0
14481.0
4839.0
19590.0
7298.0
17714.0
5056.0
9249.0
5840.0
7907.0
4260.0
15937.0
7571.0
14386.0
4810.0
19803.0
7405.0
17971.0
5316.0
9280.0
5787.0
8149.0
4216.0
15979.0
7733.0
14384.0
4907.0
19746.0
7515.0
17926.0
5055.0
9359.0
5586.0
7855.0
4074.0
16016.0
7746.0
14524.0
5028.0
