-0.5   -0.8060299
-0.4   -0.8072696
-0.3   -0.8081945
-0.2   -0.8088278
-0.1   -0.8091913
 0.0   -0.8093059
+0.1   -0.8091909
+0.2   -0.8088646
+0.3   -0.8083442
+0.4   -0.8076457
+0.5   -0.8067843
