noDebug-Consumption
4814.67
5026.94
4212.2
4707.56
4931.01
4074.12
5252.01
6669.58
4536.99
5234.53
5122.7
4383.9
5012.7
5019.4
4159.17
4333.35
4558.94
4232.42
4777.59
4966.23
4370.67
4818.18
4963.39
4074.45
5311.11
5081.44
4409.93
5027.07
5657.23
4385.24
5350.65
5180.09
3763.2
4713.52
4000.15
4247.08
4430.69
5683.15
4318.35
4799.82
4847.04
4097.3
5412.7
5361.34
4353.12
5055.49
5704.66
3984.73
5479.77
5302.25
4352.87
4274.1
4580.54
4226.52
4370.95
3987.7
4179.97
4598.19
4947.8
3866.31
5402.75
5475.55
4155.96
5035.48
5374.96
4091.12
6458.88
5239.5
4332.65
4148.66
4181.38
4191.88
4829.63
4823.33
4182.65
4955.36
4955.7
4387.17
5264.83
5416.11
4445.39
5081.42
5312.68
4075.0
5782.27
5250.06
4366.67
4498.28
4599.57
4040.01
4758.92
5617.68
4023.24
3481.33
4921.11
4363.32
5501.52
5428.46
4462.53
5083.62
5231.71
3934.52
5411.05
5857.17
4168.8
4138.97
4512.78
3916.68
3801.19
4293.92
4397.4
4914.05
4550.63
3825.89
5327.48
5423.91
4458.71
5045.2
5295.88
3810.23
5566.33
5156.84
4205.74
4326.42
4324.89
2752.24
5236.04
5511.72
4430.69
4463.46
5190.23
4384.0
5416.68
5700.3
4458.92
4927.05
5210.52
4019.11
5365.77
5275.19
3592.54
4035.59
4922.96
2749.21
3925.82
4684.58
4376.28
4624.57
5266.72
4433.4
5184.82
5426.89
4449.31
4872.6
5373.93
4014.98
5243.77
5193.14
4143.69
4312.84
4751.69
2747.74
4986.32
5442.47
4367.64
4543.37
5294.84
4066.75
5191.53
5435.44
4391.23
5264.83
5329.44
4019.51
4849.18
5203.4
4145.71
4432.34
4429.32
2748.08
3501.42
4863.94
3655.52
3628.22
4047.24
2762.94
4421.49
4360.01
2751.65
4508.95
4226.83
2748.0
3854.06
4751.92
2754.42
5151.07
4245.04
2753.01
4205.16
3823.21
3613.05
4888.99
4129.31
2752.1
4130.46
4406.46
2750.66
4165.68
5040.84
2748.33
3975.32
4062.76
2751.76
3856.34
4312.18
2752.82
3625.08
4203.83
3629.82
4833.76
4510.63
2751.39
4460.29
3931.13
2749.37
3913.97
4095.44
2748.39
3745.25
4328.23
2752.28
4201.9
4568.47
2752.95
3375.28
4274.65
3632.93
4746.99
3982.06
2751.49
4136.23
4278.84
2749.36
4803.53
4984.86
2749.93
3638.38
4181.54
2752.18
4619.76
4615.15
2753.14
3811.56
4363.1
3610.37
4948.25
4332.57
2751.39
4209.87
4306.03
2747.86
4124.54
4266.86
2750.92
3627.3
4446.57
2752.8
3676.66
4234.22
2764.46
3610.61
3737.96
3632.24
3392.71
3644.72
2750.59
4002.46
4471.43
2748.33
4237.68
4716.66
2751.0
6214.9
3769.34
2752.26
4614.78
4513.61
2749.88
3617.64
4931.03
2761.06
3619.52
4233.07
2749.7
4273.28
4221.32
2748.86
4435.86
4478.97
2752.19
4289.71
4627.46
2752.27
4220.02
4212.37
2748.67
3705.16
3721.71
3620.28
3975.08
3772.04
2748.98
3798.8
4606.5
2749.05
4272.92
4149.4
2752.28
4260.74
4094.76
2751.27
4076.01
5019.26
2748.58
3339.2
4062.49
3623.78
3573.06
4291.7
2748.27
4247.89
4653.79
2749.71
3849.19
4424.3
2752.34
4258.91
4538.9
2749.46
4146.25
4250.71
2747.95
4424.87
3767.11
2794.15
3705.24
3858.09
2747.03
4243.69
3811.25
2748.56
4317.03
4550.0
2753.19
3932.89
4352.29
2747.52
4458.19
4137.99
2746.83
3673.75
4289.61
3614.03
3906.53
3735.21
2748.16
3916.21
4184.34
2749.21
4015.78
3674.13
2752.32
6262.72
4096.41
2748.78
3385.64
4199.76
2746.48
3277.2
4357.18
3614.56
3578.28
4101.03
2748.16
5724.66
4614.01
2751.31
4598.08
3968.82
2754.14
4393.0
4157.5
2747.62
5211.34
4440.98
2747.43
3398.31
4159.77
3593.03
3696.33
4245.86
2747.62
4555.92
5649.46
2751.72
3909.28
4179.46
2753.74
3871.26
4327.94
2746.53
4009.9
4375.51
2748.66
3652.5
4213.7
3639.78
4408.07
4434.39
2747.74
4147.83
4559.27
2755.41
4150.7
4418.28
2753.37
4311.32
4709.72
2746.98
4234.51
4247.8
2749.91
3637.33
4016.62
3627.85
3617.18
4243.14
2750.33
4281.64
4331.06
2752.54
4319.67
3945.43
2750.85
4115.34
4556.44
2749.2
4294.72
4304.76
2750.22
3266.36
4698.8
3621.0
