Debug-Consumption
4203.64
3595.52
3818.03
4470.18
3603.87
3838.48
4098.11
2754.31
2862.55
3775.65
2757.38
3118.04
3751.48
2753.02
3372.06
4014.28
2716.4
3898.01
4090.59
3566.13
4206.94
4035.55
3602.16
3367.88
4586.92
2752.34
4068.04
4645.4
2756.59
2964.08
4914.62
2753.18
3358.3
3643.73
2714.37
3797.44
4151.65
3562.54
4185.98
4250.35
3597.2
3090.79
4399.93
2751.16
3928.01
5085.77
2755.65
2955.48
3482.06
3568.72
3457.63
4132.42
2714.8
3353.27
4270.51
3559.91
3154.16
4209.38
3601.07
3596.1
4711.18
2749.53
3349.31
4466.79
2754.86
3025.81
4626.34
2797.31
3326.71
3827.15
3564.86
3761.43
4041.55
3552.29
3815.18
4210.01
3604.03
3154.35
3931.48
2749.37
3810.89
4242.2
2755.12
3900.87
3704.16
2752.0
3297.6
4093.78
2729.64
4690.25
4138.17
3534.81
3829.66
4154.53
3605.83
3292.58
4576.16
2748.19
3379.67
4435.7
2754.61
3262.41
3774.66
2751.21
3383.01
3751.0
3573.19
3761.33
4479.95
3558.57
3703.64
4356.32
3607.93
3606.21
3797.39
2748.12
3539.88
4409.02
2754.23
3163.84
4748.86
2749.58
3212.94
3957.94
2731.67
3430.81
4184.46
3556.19
3797.26
4275.31
3611.25
3397.85
4669.76
2748.97
3538.35
3792.53
2754.46
3101.94
4268.35
2748.5
3107.14
3733.73
3575.78
3785.97
4266.7
3554.22
4082.19
4423.13
3614.21
3503.68
3822.01
2747.67
3462.69
4415.56
2753.04
3061.31
4134.27
2746.94
3234.45
3811.47
2732.7
3795.45
4136.9
3603.63
3592.54
4058.36
3608.98
3455.05
4560.56
2748.15
3599.76
3954.85
3571.73
2967.09
4227.13
2748.59
3224.42
4138.58
2721.72
5061.17
3865.5
3576.32
3690.71
4878.98
3604.92
5091.77
4216.88
2751.29
3453.77
4424.97
2802.14
3113.61
4053.18
2748.99
3280.59
3692.77
2727.16
3420.76
4874.82
3558.33
3976.3
4188.18
3597.92
2884.99
4284.25
2750.76
3478.11
4210.68
2750.87
3054.39
3906.58
2748.37
3299.99
3928.28
2754.17
3379.43
4165.13
3594.11
3683.99
4636.98
3599.88
3756.71
5134.46
2751.91
3426.28
4092.3
2749.54
3916.83
4329.61
2749.34
3219.66
4093.57
2754.25
3336.59
4271.35
3563.33
3893.34
4125.69
3603.82
3310.99
3520.71
2724.56
3718.2
3982.18
2748.92
3098.57
3634.89
2750.03
3187.21
3697.79
2751.66
3819.08
4196.49
3595.34
3649.88
4725.51
3602.53
3547.94
6024.7
2753.32
3361.11
4971.58
2749.06
3037.77
4978.94
2751.1
3361.02
3947.08
2749.47
3443.38
4333.17
3556.22
3600.57
4045.51
3604.99
3607.11
3801.5
2753.43
5138.78
3634.32
2750.73
3658.96
3937.74
2752.3
3150.95
3615.87
2750.93
3831.24
4339.56
3538.86
3464.21
4056.38
3606.36
3389.15
4379.57
2752.13
2937.11
4780.86
2751.88
3073.49
4809.49
2753.46
3335.0
4030.44
2749.77
3489.13
4492.44
3604.89
4412.05
4151.39
3605.93
4680.31
4696.5
2751.47
3882.58
4237.89
2753.09
