gfortran-User_time
8598.0
5030.0
10716.0
6215.0
2656.0
1475.0
8015.0
4518.0
10648.0
6234.0
2231.0
983.0
8498.0
5035.0
10721.0
6154.0
2638.0
1442.0
7910.0
4246.0
10725.0
5965.0
2233.0
978.0
8662.0
5027.0
11208.0
6541.0
2656.0
1429.0
7950.0
4265.0
10390.0
6097.0
2232.0
991.0
8822.0
4993.0
10880.0
6428.0
2659.0
1420.0
8004.0
4139.0
10541.0
6180.0
2258.0
986.0
8584.0
5045.0
10720.0
6220.0
2649.0
1437.0
7879.0
4147.0
10698.0
6113.0
2244.0
983.0
8683.0
5051.0
10750.0
6594.0
2652.0
1426.0
8206.0
4255.0
10454.0
6094.0
2244.0
984.0
8641.0
4978.0
11021.0
6290.0
2645.0
1435.0
7848.0
4173.0
10650.0
6410.0
2233.0
986.0
8551.0
4854.0
10538.0
6310.0
2651.0
1430.0
8010.0
4336.0
10426.0
6108.0
2241.0
998.0
8563.0
4930.0
11067.0
6484.0
2647.0
1442.0
8004.0
4122.0
10534.0
6043.0
2236.0
988.0
8772.0
5057.0
10873.0
6440.0
2661.0
1422.0
7925.0
4426.0
10765.0
6036.0
2246.0
982.0
8645.0
4968.0
10764.0
6469.0
2609.0
1402.0
8039.0
4273.0
10529.0
6115.0
2223.0
979.0
8621.0
5000.0
10990.0
6060.0
2712.0
1420.0
7957.0
4203.0
10441.0
5927.0
2232.0
987.0
8594.0
5130.0
10761.0
6716.0
2741.0
1407.0
7920.0
4188.0
10520.0
6125.0
2229.0
980.0
8673.0
4904.0
11015.0
6628.0
2635.0
1399.0
7939.0
4218.0
10442.0
6099.0
2233.0
984.0
8543.0
4880.0
10766.0
6380.0
2761.0
1402.0
7883.0
4131.0
10583.0
5967.0
2232.0
986.0
8488.0
5174.0
10792.0
6157.0
2713.0
1401.0
7986.0
4251.0
10551.0
6157.0
2240.0
989.0
8743.0
4819.0
10973.0
6637.0
2680.0
1411.0
7972.0
4355.0
10797.0
6091.0
2240.0
987.0
8628.0
5065.0
10950.0
6271.0
2767.0
1410.0
7876.0
4210.0
10605.0
6221.0
2238.0
983.0
8582.0
5148.0
11170.0
6381.0
2631.0
1408.0
7870.0
4248.0
10422.0
6059.0
2234.0
976.0
8701.0
5081.0
10558.0
6088.0
2758.0
1400.0
7831.0
4214.0
10586.0
6229.0
2239.0
986.0
8639.0
5148.0
10859.0
5959.0
2736.0
1405.0
8064.0
4101.0
10581.0
6069.0
2234.0
980.0
8705.0
4953.0
10925.0
6164.0
2648.0
1407.0
7921.0
4282.0
10750.0
6178.0
2231.0
983.0
8581.0
5181.0
10932.0
6165.0
2763.0
1401.0
7923.0
4256.0
10474.0
5698.0
2238.0
977.0
8614.0
4880.0
10878.0
6240.0
2701.0
1409.0
7858.0
4195.0
10644.0
6008.0
2235.0
978.0
8571.0
5097.0
10860.0
6222.0
2687.0
1400.0
7982.0
4182.0
10825.0
6036.0
2230.0
983.0
8613.0
5085.0
10906.0
6087.0
2824.0
1404.0
7984.0
4145.0
10456.0
6184.0
2240.0
983.0
8676.0
5020.0
11061.0
6754.0
2630.0
1407.0
7909.0
4227.0
10609.0
6360.0
2229.0
982.0
8756.0
4994.0
10942.0
5996.0
2602.0
1399.0
7856.0
4141.0
10507.0
6176.0
2235.0
980.0
8641.0
4929.0
10799.0
6456.0
2614.0
1404.0
7868.0
4146.0
10586.0
6065.0
2230.0
979.0
8620.0
4999.0
10770.0
6289.0
2612.0
1407.0
7871.0
4287.0
10533.0
6078.0
2242.0
979.0
8732.0
5154.0
10643.0
6176.0
2614.0
1408.0
7958.0
4252.0
10688.0
6063.0
2230.0
981.0
8711.0
4956.0
10862.0
6143.0
2716.0
