gfortran-Real_time
701.0
366.0
759.0
397.0
2660.0
1478.0
646.0
315.0
751.0
396.0
2235.0
986.0
689.0
367.0
755.0
393.0
2640.0
1445.0
638.0
296.0
754.0
379.0
2236.0
981.0
709.0
366.0
789.0
417.0
2659.0
1432.0
642.0
297.0
731.0
388.0
2235.0
994.0
718.0
364.0
768.0
410.0
2662.0
1423.0
647.0
290.0
747.0
393.0
2261.0
989.0
700.0
367.0
757.0
397.0
2652.0
1440.0
636.0
290.0
755.0
388.0
2247.0
986.0
708.0
367.0
758.0
420.0
2655.0
1429.0
655.0
297.0
732.0
387.0
2247.0
987.0
702.0
363.0
773.0
401.0
2649.0
1438.0
630.0
292.0
754.0
407.0
2237.0
989.0
697.0
355.0
743.0
403.0
2654.0
1432.0
651.0
303.0
735.0
388.0
2245.0
1001.0
699.0
359.0
778.0
413.0
2650.0
1445.0
645.0
289.0
744.0
384.0
2240.0
991.0
712.0
367.0
770.0
410.0
2665.0
1424.0
638.0
309.0
763.0
384.0
2248.0
985.0
705.0
362.0
760.0
413.0
2612.0
1405.0
647.0
299.0
740.0
389.0
2226.0
982.0
701.0
364.0
773.0
386.0
2715.0
1423.0
640.0
294.0
733.0
377.0
2235.0
990.0
692.0
372.0
759.0
428.0
2744.0
1410.0
638.0
293.0
742.0
390.0
2232.0
983.0
710.0
358.0
776.0
423.0
2638.0
1402.0
638.0
294.0
739.0
388.0
2236.0
987.0
688.0
356.0
755.0
407.0
2764.0
1405.0
638.0
289.0
746.0
380.0
2235.0
988.0
684.0
376.0
764.0
393.0
2716.0
1403.0
642.0
297.0
749.0
391.0
2243.0
992.0
713.0
352.0
770.0
423.0
2682.0
1413.0
638.0
304.0
766.0
387.0
2243.0
990.0
702.0
369.0
772.0
400.0
2771.0
1413.0
631.0
294.0
750.0
396.0
2241.0
986.0
703.0
374.0
788.0
407.0
2634.0
1411.0
640.0
296.0
734.0
385.0
2238.0
979.0
713.0
369.0
739.0
388.0
2761.0
1402.0
631.0
295.0
751.0
396.0
2242.0
989.0
704.0
374.0
764.0
381.0
2740.0
1408.0
644.0
288.0
748.0
386.0
2237.0
983.0
705.0
361.0
770.0
393.0
2651.0
1410.0
635.0
299.0
756.0
393.0
2234.0
986.0
698.0
376.0
771.0
393.0
2767.0
1404.0
642.0
297.0
738.0
363.0
2241.0
980.0
705.0
357.0
766.0
398.0
2705.0
1412.0
634.0
294.0
752.0
383.0
2238.0
981.0
697.0
370.0
762.0
397.0
2690.0
1403.0
640.0
292.0
766.0
384.0
2233.0
986.0
703.0
371.0
772.0
389.0
2828.0
1407.0
642.0
290.0
737.0
393.0
2243.0
986.0
708.0
365.0
779.0
430.0
2633.0
1409.0
640.0
296.0
749.0
404.0
2232.0
985.0
710.0
363.0
772.0
383.0
2605.0
1402.0
636.0
290.0
742.0
393.0
2238.0
983.0
709.0
359.0
762.0
411.0
2617.0
1407.0
628.0
290.0
747.0
385.0
2233.0
983.0
692.0
364.0
758.0
401.0
2614.0
1409.0
632.0
300.0
744.0
386.0
2245.0
982.0
710.0
375.0
752.0
394.0
2618.0
1411.0
641.0
297.0
758.0
386.0
2234.0
984.0
705.0
361.0
769.0
392.0
2719.0
1402.0
638.0
316.0
759.0
386.0
2228.0
985.0
706.0
365.0
773.0
394.0
2790.0
1416.0
626.0
296.0
746.0
387.0
2238.0
1003.0
700.0
363.0
779.0
404.0
2646.0
1417.0
629.0
290.0
757.0
375.0
2229.0
992.0
695.0
355.0
751.0
390.0
2777.0
1420.0
635.0
291.0
757.0
376.0
2239.0
986.0
695.0
376.0
752.0
394.0
2672.0
1411.0
637.0
309.0
773.0
388.0
2241.0
981.0
704.0
356.0
760.0
412.0
2701.0
1410.0
643.0
289.0
751.0
387.0
2244.0
983.0
710.0
359.0
767.0
402.0
2766.0
1412.0
634.0
303.0
756.0
382.0
2232.0
990.0
705.0
379.0
756.0
423.0
2655.0
1429.0
635.0
287.0
734.0
382.0
2234.0
982.0
694.0
356.0
794.0
430.0
2752.0
1404.0
631.0
294.0
774.0
391.0
2231.0
992.0
699.0
356.0
731.0
416.0
2723.0
1402.0
632.0
298.0
756.0
395.0
2240.0
981.0
693.0
363.0
750.0
401.0
2646.0
1413.0
641.0
291.0
738.0
389.0
2235.0
995.0
708.0
364.0
768.0
391.0
2765.0
1422.0
633.0
313.0
727.0
394.0
2240.0
980.0
691.0
365.0
778.0
419.0
2668.0
1422.0
638.0
287.0
735.0
388.0
2241.0
988.0
699.0
355.0
764.0
412.0
2709.0
1412.0
629.0
288.0
741.0
401.0
2238.0
979.0
696.0
355.0
772.0
397.0
2769.0
1418.0
631.0
299.0
735.0
396.0
2238.0
995.0
715.0
372.0
775.0
408.0
2620.0
1409.0
620.0
303.0
730.0
393.0
2237.0
983.0
697.0
396.0
746.0
408.0
2625.0
1406.0
634.0
293.0
744.0
403.0
2239.0
986.0
695.0
362.0
760.0
415.0
2616.0
1412.0
648.0
298.0
769.0
414.0
2242.0
986.0
706.0
378.0
761.0
404.0
2622.0
1413.0
652.0
294.0
761.0
386.0
2233.0
989.0
