DYN-Consumption
4180.03
4814.67
4467.97
4707.56
4598.57
5252.01
4770.61
5234.53
4314.81
5012.7
3303.55
4333.35
4399.34
4777.59
4394.81
4818.18
4823.01
5311.11
5047.59
5027.07
4350.88
5350.65
4183.61
4713.52
4033.29
4430.69
4657.15
4799.82
4721.92
5412.7
5008.29
5055.49
4331.2
5479.77
3444.5
4274.1
4306.36
4370.95
4483.83
4598.19
4650.97
5402.75
4965.99
5035.48
4345.21
6458.88
3302.77
4148.66
4538.8
4829.63
3727.97
4955.36
4942.5
5264.83
4796.31
5081.42
4228.04
5782.27
3502.71
4498.28
4753.43
4758.92
4371.4
3481.33
4982.5
5501.52
4881.35
5083.62
4803.75
5411.05
3626.36
4138.97
4587.37
3801.19
4508.06
4914.05
5080.51
5327.48
4984.39
5045.2
4132.14
5566.33
2815.1
4326.42
4282.7
5236.04
4518.85
4463.46
4970.23
5416.68
5050.3
4927.05
4958.24
5365.77
3973.31
4035.59
4448.56
3925.82
4493.67
4624.57
5019.11
5184.82
4761.39
4872.6
4933.91
5243.77
2861.27
4312.84
4335.62
4986.32
4485.66
4543.37
4683.43
5191.53
5315.32
5264.83
5093.64
4849.18
3523.63
4432.34
3028.15
3501.42
3248.76
3628.22
3521.42
4421.49
3839.14
4508.95
3311.83
3854.06
3493.95
5151.07
3993.95
4205.16
3310.37
4888.99
3441.36
4130.46
3125.37
4165.68
3613.35
3975.32
3600.75
3856.34
3078.2
3625.08
3242.3
4833.76
3836.16
4460.29
3416.05
3913.97
3291.86
3745.25
3517.26
4201.9
3152.09
3375.28
3291.71
4746.99
3941.73
4136.23
4054.65
4803.53
2830.44
3638.38
3647.63
4619.76
3147.17
3811.56
3206.89
4948.25
3667.59
4209.87
3765.46
4124.54
4429.78
3627.3
3475.85
3676.66
2949.94
3610.61
3129.93
3392.71
2952.25
4002.46
3916.77
4237.68
2834.93
6214.9
3457.11
4614.78
4037.56
3617.64
3395.45
3619.52
3750.71
4273.28
3791.35
4435.86
3600.98
4289.71
3956.51
4220.02
3043.57
3705.16
3842.41
3975.08
3289.66
3798.8
3860.43
4272.92
3122.58
4260.74
3368.67
4076.01
3140.36
3339.2
3236.94
3573.06
4051.61
4247.89
3638.47
3849.19
3649.77
4258.91
3642.55
4146.25
3093.73
4424.87
3210.16
3705.24
3375.65
4243.69
3643.39
4317.03
3479.07
3932.89
3382.87
4458.19
2919.83
3673.75
3322.51
3906.53
3847.81
3916.21
3717.99
4015.78
3623.6
6262.72
3676.47
3385.64
3975.39
3277.2
3212.36
3578.28
3621.55
5724.66
3517.74
4598.08
3499.21
4393.0
4345.25
5211.34
3127.13
3398.31
3248.7
3696.33
3699.33
4555.92
4476.96
3909.28
2983.68
3871.26
4008.53
4009.9
2929.95
3652.5
3296.13
4408.07
3804.66
4147.83
3915.48
4150.7
3886.94
4311.32
2830.39
4234.51
3967.61
3637.33
3142.36
3617.18
3549.38
4281.64
3541.17
4319.67
3282.62
4115.34
4678.52
4294.72
3092.04
3266.36
3324.44
3646.41
3623.47
4283.43
3490.15
4125.14
3586.81
3749.63
2857.94
4113.26
3828.34
4545.82
3245.28
4107.5
3693.51
4425.47
3624.79
4229.18
3449.09
5749.1
3616.25
4949.31
3039.74
3634.39
3242.8
3840.96
3458.22
4120.03
4170.82
4826.28
4275.22
4561.63
3498.7
4200.61
3051.64
3736.32
3051.08
3841.7
3399.53
4794.79
3642.48
4008.38
3669.01
3659.4
3772.5
4101.27
3910.04
4209.19
3394.96
3878.34
3774.72
4481.39
3557.29
4272.28
4501.03
4566.9
2815.63
4248.53
3106.89
3779.28
3846.95
3857.49
3586.81
3948.16
3940.67
4176.82
3819.69
3984.98
3683.6
3906.99
3038.96
3422.19
3331.08
3403.54
3682.23
4472.07
3982.5
4655.02
3485.19
4609.63
4286.16
4518.5
3469.13
3508.41
3317.37
3860.08
3369.42
3693.79
3818.03
3700.76
3838.48
4245.81
2862.55
3765.14
3118.04
4399.45
3372.06
3772.35
3898.01
4221.23
4206.94
4788.65
3367.88
4379.47
4068.04
4585.42
2964.08
3817.39
3358.3
3873.3
3797.44
4083.83
4185.98
4147.83
3090.79
3945.71
3928.01
4252.11
2955.48
3332.7
3457.63
3548.93
3353.27
4955.92
3154.16
4319.67
3596.1
5180.99
3349.31
4137.02
3025.81
3148.01
3326.71
3639.19
3761.43
3803.72
3815.18
4347.29
3154.35
3985.54
3810.89
4276.03
3900.87
4447.66
3297.6
3882.53
4690.25
4597.33
3829.66
3740.96
3292.58
4159.2
3379.67
3771.64
3262.41
3240.4
3383.01
3717.03
3761.33
3506.85
3703.64
4623.26
3606.21
3968.37
3539.88
4493.99
3163.84
4267.43
3212.94
3787.65
3430.81
4608.21
3797.26
4414.31
3397.85
4205.65
3538.35
4298.94
3101.94
3344.18
3107.14
3677.35
3785.97
4375.34
4082.19
4454.54
3503.68
4174.34
3462.69
4187.54
3061.31
4271.42
3234.45
3771.53
3795.45
3810.41
3592.54
4250.2
3455.05
4791.26
3599.76
4059.61
2967.09
3225.28
3224.42
3780.2
5061.17
4854.21
3690.71
3896.59
5091.77
4004.04
3453.77
5494.97
3113.61
3373.57
3280.59
3832.16
3420.76
4254.98
3976.3
4310.76
2884.99
3969.77
3478.11
4070.99
3054.39
3207.32
3299.99
3929.28
3379.43
4198.65
3683.99
4825.54
3756.71
5157.57
3426.28
4369.58
3916.83
4545.95
3219.66
3972.39
3336.59
4136.26
3893.34
4032.46
3310.99
3798.97
3718.2
4526.82
3098.57
4351.31
3187.21
3700.83
3819.08
3884.19
3649.88
3582.87
3547.94
4340.94
3361.11
4401.62
3037.77
3447.33
3361.02
3803.72
3443.38
4059.69
3600.57
4789.94
3607.11
3827.34
5138.78
4513.0
3658.96
3369.93
3150.95
3471.57
3831.24
3846.33
3464.21
4273.68
3389.15
4063.77
2937.11
3993.96
3073.49
4463.48
3335.0
3754.07
3489.13
3872.0
4412.05
4155.16
4680.31
3753.86
3882.58
4516.96
