FFTW-User_time
8598.0
5030.0
10716.0
6215.0
2656.0
1475.0
15199.0
6429.0
18916.0
7139.0
3804.0
1359.0
18894.0
6195.0
23025.0
6936.0
4845.0
1365.0
8498.0
5035.0
10721.0
6154.0
2638.0
1442.0
15051.0
6567.0
18641.0
7036.0
3798.0
1344.0
19009.0
6195.0
23007.0
6846.0
4853.0
1365.0
8662.0
5027.0
11208.0
6541.0
2656.0
1429.0
15164.0
6414.0
18618.0
6950.0
3800.0
1349.0
19059.0
6143.0
23349.0
6719.0
4845.0
1346.0
8822.0
4993.0
10880.0
6428.0
2659.0
1420.0
14886.0
6470.0
18915.0
6974.0
3795.0
1357.0
18919.0
6115.0
22842.0
7045.0
4868.0
1375.0
8584.0
5045.0
10720.0
6220.0
2649.0
1437.0
15134.0
6326.0
18615.0
6697.0
3797.0
1352.0
18915.0
6122.0
22828.0
7100.0
4855.0
1353.0
8683.0
5051.0
10750.0
6594.0
2652.0
1426.0
15120.0
6456.0
18570.0
7045.0
3805.0
1356.0
18968.0
6081.0
22914.0
7028.0
4849.0
1361.0
8641.0
4978.0
11021.0
6290.0
2645.0
1435.0
15032.0
6301.0
18941.0
7332.0
3806.0
1370.0
19021.0
6225.0
23160.0
7084.0
4864.0
1370.0
8551.0
4854.0
10538.0
6310.0
2651.0
1430.0
15175.0
6430.0
18730.0
6899.0
3777.0
1360.0
19044.0
6202.0
23139.0
6830.0
4844.0
1357.0
8563.0
4930.0
11067.0
6484.0
2647.0
1442.0
15093.0
6517.0
18702.0
7133.0
3817.0
1356.0
19018.0
6282.0
22811.0
6815.0
4878.0
1365.0
8772.0
5057.0
10873.0
6440.0
2661.0
1422.0
15007.0
6485.0
18772.0
7134.0
3795.0
1355.0
18901.0
6324.0
22925.0
7089.0
4852.0
1358.0
8645.0
4968.0
10764.0
6469.0
2609.0
1402.0
15167.0
6478.0
18903.0
7138.0
3754.0
1326.0
19133.0
6297.0
22948.0
6805.0
4795.0
1329.0
8621.0
5000.0
10990.0
6060.0
2712.0
1420.0
15035.0
6391.0
18790.0
7186.0
3750.0
1339.0
18901.0
6288.0
22944.0
6831.0
4779.0
1333.0
8594.0
5130.0
10761.0
6716.0
2741.0
1407.0
15179.0
6431.0
18612.0
7050.0
3743.0
1324.0
18950.0
6262.0
22790.0
6937.0
4782.0
1321.0
8673.0
4904.0
11015.0
6628.0
2635.0
1399.0
15042.0
6373.0
18605.0
6789.0
3767.0
1333.0
19040.0
6093.0
23106.0
6945.0
4794.0
1342.0
8543.0
4880.0
10766.0
6380.0
2761.0
1402.0
15102.0
6374.0
18734.0
6743.0
3740.0
1325.0
19110.0
6126.0
23105.0
7026.0
4779.0
1335.0
8488.0
5174.0
10792.0
6157.0
2713.0
1401.0
15087.0
6483.0
18588.0
6908.0
3748.0
1337.0
18952.0
6347.0
23163.0
6847.0
4789.0
1338.0
8743.0
4819.0
10973.0
6637.0
2680.0
1411.0
15036.0
6358.0
18738.0
7006.0
3740.0
1328.0
18957.0
6044.0
23147.0
6977.0
4787.0
1321.0
8628.0
5065.0
10950.0
6271.0
2767.0
1410.0
15103.0
6439.0
18640.0
7057.0
3758.0
1329.0
19094.0
6170.0
23184.0
6892.0
4794.0
1345.0
8582.0
5148.0
11170.0
6381.0
2631.0
1408.0
15078.0
6499.0
19142.0
7367.0
3733.0
1321.0
19019.0
6226.0
23065.0
6944.0
4783.0
1329.0
8701.0
5081.0
10558.0
6088.0
2758.0
1400.0
15002.0
6424.0
18684.0
7081.0
3750.0
1331.0
19068.0
6302.0
23117.0
6907.0
4779.0
1337.0
8639.0
5148.0
10859.0
5959.0
2736.0
1405.0
15033.0
6564.0
18895.0
7227.0
