noDYN-Consumption
3622.85
3577.7
3693.2
4154.68
2765.72
2752.83
4219.57
4155.51
2751.27
2750.73
4716.97
4346.14
2748.39
2747.76
5371.26
4332.97
2751.84
2750.79
4242.61
4182.07
2752.57
2750.92
4062.54
4431.55
3620.84
3617.22
4101.75
3998.15
2751.74
2750.38
3620.93
5192.98
2752.23
2751.93
4140.86
4521.43
2748.46
2747.59
3951.53
4480.24
2752.17
2751.7
4420.12
4600.18
2753.05
2751.01
4076.86
5073.84
2749.17
2753.19
3818.05
4088.29
2726.26
2749.59
5054.53
3917.98
3561.28
3607.6
4233.0
4364.58
3597.31
3610.91
3828.29
4147.0
2763.47
2751.62
4335.81
5009.55
2781.24
2752.87
3668.29
3873.68
2749.95
2753.47
4044.47
4172.23
2955.92
2747.43
4773.1
5054.15
3574.86
2795.79
3953.01
4259.28
3600.03
3605.37
4261.56
4063.67
2753.53
2750.69
4862.16
4121.91
2758.22
2754.5
4756.96
5085.9
2751.69
2753.44
3905.95
4213.8
2718.38
2748.06
4203.64
4425.94
3595.52
3599.35
4470.18
4215.53
3603.87
3602.98
4098.11
5176.9
2754.31
2749.91
3775.65
4814.95
2757.38
2755.72
3751.48
4365.68
2753.02
2755.55
4014.28
4163.6
2716.4
2749.55
4090.59
4183.21
3566.13
3609.35
4035.55
4562.78
3602.16
3597.59
4586.92
4118.37
2752.34
2749.95
4645.4
4137.51
2756.59
2756.16
4914.62
4633.93
2753.18
2754.9
3643.73
3971.93
2714.37
2750.1
4151.65
4282.0
3562.54
3595.3
4250.35
4325.94
3597.2
3600.85
4399.93
4042.19
2751.16
2749.43
5085.77
4715.12
2755.65
2754.45
3482.06
4324.13
3568.72
2753.27
4132.42
4322.59
2714.8
2751.63
4270.51
4260.02
3559.91
3612.39
4209.38
3913.7
3601.07
3604.45
4711.18
5068.55
2749.53
2749.15
4466.79
4280.0
2754.86
2754.83
4626.34
4516.12
2797.31
2751.9
3827.15
4145.85
3564.86
2753.39
4041.55
4249.06
3552.29
3596.22
4210.01
5157.12
3604.03
3606.7
3931.48
4453.61
2749.37
2749.36
4242.2
4707.34
2755.12
2756.47
3704.16
3681.8
2752.0
2750.06
4093.78
3946.97
2729.64
2754.1
4138.17
3931.12
3534.81
3592.03
4154.53
4529.27
3605.83
3605.7
4576.16
3710.57
2748.19
2747.34
4435.7
3808.63
2754.61
2755.72
3774.66
4204.39
2751.21
2750.05
3751.0
4479.53
3573.19
2753.83
4479.95
4777.94
3558.57
3598.76
4356.32
4170.31
3607.93
3610.48
3797.39
4548.77
2748.12
2747.23
4409.02
4522.34
2754.23
2754.13
4748.86
5261.77
2749.58
2748.8
3957.94
4030.56
2731.67
2755.89
4184.46
3867.96
3556.19
2755.3
4275.31
4102.79
3611.25
3613.3
4669.76
3960.97
2748.97
2747.99
3792.53
3712.01
2754.46
2751.72
4268.35
4186.38
2748.5
2746.77
3733.73
3957.03
3575.78
2754.59
4266.7
4912.98
3554.22
2751.25
4423.13
4062.03
3614.21
3611.57
3822.01
3938.73
2747.67
2749.78
4415.56
4745.34
2753.04
2751.43
4134.27
4324.42
2746.94
2747.92
3811.47
3873.81
2732.7
2754.69
4136.9
3768.84
3603.63
2750.27
4058.36
3884.47
3608.98
3603.73
4560.56
4994.94
2748.15
2750.62
3954.85
3452.17
3571.73
2749.84
4227.13
4456.56
2748.59
2748.54
4138.58
3905.58
2721.72
2753.84
3865.5
5001.77
3576.32
2752.52
4878.98
4605.89
3604.92
3598.27
4216.88
4117.12
2751.29
2751.08
4424.97
4983.63
2802.14
2750.94
4053.18
4123.58
2748.99
2750.75
3692.77
4126.02
2727.16
2755.26
4874.82
4049.17
3558.33
2753.25
4188.18
3549.69
3597.92
3598.27
4284.25
5229.43
2750.76
2752.69
4210.68
4067.35
2750.87
2750.6
3906.58
4667.89
2748.37
3570.22
3928.28
3924.42
2754.17
2751.37
4165.13
4614.75
3594.11
2754.57
4636.98
5766.25
3599.88
3603.17
5134.46
3992.9
2751.91
2754.66
4092.3
4341.67
2749.54
2750.98
4329.61
4183.45
2749.34
2760.99
4093.57
4350.92
2754.25
2751.73
4271.35
4143.47
3563.33
2753.27
4125.69
4298.37
3603.82
3591.01
3520.71
4630.04
2724.56
2754.93
3982.18
3801.12
2748.92
2751.72
3634.89
4710.26
2750.03
2755.62
3697.79
3828.03
2751.66
2750.98
4196.49
5058.28
3595.34
2753.1
4725.51
4311.34
3602.53
3591.25
6024.7
3481.21
2753.32
2753.86
4971.58
4872.22
2749.06
2751.92
4978.94
3916.78
2751.1
2754.4
3947.08
4310.61
2749.47
2750.08
4333.17
3894.58
3556.22
2755.26
4045.51
3823.23
3604.99
3594.04
3801.5
4835.48
2753.43
2754.23
3634.32
4401.95
2750.73
2752.89
3937.74
4862.23
2752.3
2755.1
3615.87
4417.51
2750.93
2749.63
4339.56
4959.14
3538.86
2755.08
4056.38
4438.39
3606.36
3596.31
4379.57
3658.28
2752.13
2753.15
4780.86
4318.42
2751.88
2752.66
4809.49
4244.58
2753.46
2753.69
4030.44
3690.25
2749.77
2749.7
4492.44
3602.5
3604.89
2753.15
4151.39
3803.54
3605.93
3596.31
4696.5
4689.9
2751.47
2751.0
4237.89
3610.39
2753.09
2755.09
