noDYN-Real_time
759.0
397.0
2660.0
1478.0
751.0
396.0
2235.0
986.0
1270.0
458.0
3808.0
1362.0
1247.0
387.0
3355.0
913.0
1601.0
445.0
4848.0
1368.0
1556.0
416.0
4384.0
936.0
755.0
393.0
2640.0
1445.0
754.0
379.0
2236.0
981.0
1252.0
451.0
3801.0
1347.0
1237.0
405.0
3346.0
930.0
1600.0
439.0
4857.0
1368.0
1557.0
413.0
4390.0
929.0
789.0
417.0
2659.0
1432.0
731.0
388.0
2235.0
994.0
1250.0
446.0
3804.0
1351.0
1237.0
396.0
3359.0
912.0
1621.0
431.0
4849.0
1349.0
1549.0
438.0
4387.0
930.0
768.0
410.0
2662.0
1423.0
747.0
393.0
2261.0
989.0
1270.0
447.0
3799.0
1361.0
1223.0
406.0
3348.0
921.0
1589.0
452.0
4872.0
1379.0
1569.0
411.0
4385.0
933.0
757.0
397.0
2652.0
1440.0
755.0
388.0
2247.0
986.0
1250.0
430.0
3802.0
1355.0
1236.0
382.0
3357.0
922.0
1589.0
455.0
4859.0
1356.0
1567.0
421.0
4385.0
940.0
758.0
420.0
2655.0
1429.0
732.0
387.0
2247.0
987.0
1247.0
452.0
3808.0
1359.0
1228.0
403.0
3355.0
930.0
1594.0
450.0
4853.0
1364.0
1562.0
424.0
4387.0
942.0
773.0
401.0
2649.0
1438.0
754.0
407.0
2237.0
989.0
1271.0
470.0
3809.0
1373.0
1243.0
387.0
3352.0
924.0
1610.0
455.0
4868.0
1373.0
1559.0
407.0
4382.0
932.0
743.0
403.0
2654.0
1432.0
735.0
388.0
2245.0
1001.0
1257.0
442.0
3782.0
1363.0
1232.0
385.0
3362.0
917.0
1608.0
438.0
4848.0
1360.0
1556.0
415.0
4379.0
940.0
778.0
413.0
2650.0
1445.0
744.0
384.0
2240.0
991.0
1255.0
458.0
3820.0
1359.0
1232.0
392.0
3356.0
924.0
1588.0
437.0
4882.0
1368.0
1547.0
415.0
4447.0
932.0
770.0
410.0
2665.0
1424.0
763.0
384.0
2248.0
985.0
1260.0
457.0
3799.0
1358.0
1268.0
397.0
3345.0
919.0
1595.0
454.0
4856.0
1361.0
1560.0
408.0
4382.0
943.0
760.0
413.0
2612.0
1405.0
740.0
389.0
2226.0
982.0
1268.0
458.0
3758.0
1329.0
1249.0
392.0
3348.0
917.0
1597.0
437.0
4798.0
1332.0
1564.0
400.0
4397.0
923.0
773.0
386.0
2715.0
1423.0
733.0
377.0
2235.0
990.0
1261.0
461.0
3753.0
1342.0
1249.0
386.0
3351.0
912.0
1596.0
438.0
4782.0
1336.0
1558.0
411.0
4383.0
922.0
759.0
428.0
2744.0
1410.0
742.0
390.0
2232.0
983.0
1250.0
452.0
3746.0
1327.0
1241.0
385.0
3346.0
912.0
1587.0
445.0
4785.0
1324.0
1558.0
409.0
4388.0
929.0
776.0
423.0
2638.0
1402.0
739.0
388.0
2236.0
987.0
1249.0
435.0
3770.0
1336.0
1243.0
387.0
3342.0
915.0
1607.0
445.0
4797.0
1345.0
1550.0
418.0
4379.0
931.0
755.0
407.0
2764.0
1405.0
746.0
380.0
2235.0
988.0
1258.0
432.0
3744.0
1328.0
1233.0
388.0
3346.0
905.0
1606.0
450.0
4783.0
1338.0
1551.0
429.0
4390.0
927.0
764.0
393.0
2716.0
1403.0
749.0
391.0
2243.0
992.0
1248.0
443.0
3751.0
1340.0
1227.0
382.0
3341.0
915.0
1611.0
440.0
4793.0
1340.0
1564.0
426.0
4388.0
914.0
770.0
423.0
2682.0
1413.0
766.0
387.0
2243.0
990.0
1258.0
449.0
3743.0
1330.0
1233.0
401.0
3347.0
910.0
1610.0
447.0
4791.0
1324.0
1543.0
426.0
4393.0
924.0
772.0
400.0
2771.0
1413.0
750.0
396.0
2241.0
986.0
1252.0
453.0
3761.0
1332.0
1241.0
387.0
3346.0
912.0
1612.0
442.0
4798.0
1347.0
1559.0
420.0
4381.0
926.0
788.0
407.0
2634.0
1411.0
734.0
385.0
2238.0
979.0
1284.0
472.0
3736.0
1324.0
1234.0
397.0
3340.0
911.0
1604.0
445.0
4787.0
1332.0
1559.0
407.0
4391.0
920.0
739.0
388.0
2761.0
1402.0
751.0
396.0
2242.0
989.0
1253.0
454.0
3753.0
1333.0
1232.0
397.0
3343.0
910.0
1608.0
443.0
4782.0
1340.0
1551.0
407.0
4382.0
928.0
764.0
381.0
2740.0
1408.0
748.0
386.0
2237.0
983.0
1267.0
464.0
3743.0
1325.0
1238.0
388.0
3352.0
914.0
1597.0
445.0
4787.0
1333.0
1559.0
406.0
4389.0
915.0
770.0
393.0
2651.0
1410.0
756.0
393.0
2234.0
986.0
1238.0
452.0
3751.0
1322.0
1241.0
396.0
3349.0
913.0
1590.0
437.0
4787.0
1335.0
1549.0
406.0
4384.0
927.0
771.0
393.0
2767.0
1404.0
738.0
363.0
2241.0
980.0
1265.0
451.0
3751.0
1334.0
1236.0
384.0
3350.0
908.0
1599.0
439.0
4785.0
1332.0
1565.0
425.0
4389.0
927.0
766.0
398.0
2705.0
1412.0
752.0
383.0
2238.0
981.0
1262.0
448.0
3741.0
1331.0
1246.0
384.0
3352.0
913.0
1599.0
443.0
4799.0
1337.0
1563.0
418.0
4387.0
920.0
762.0
397.0
2690.0
1403.0
766.0
384.0
2233.0
986.0
1254.0
455.0
3751.0
1336.0
1240.0
385.0
3344.0
908.0
1586.0
439.0
4794.0
1326.0
1566.0
423.0
4386.0
927.0
772.0
389.0
2828.0
1407.0
737.0
393.0
2243.0
986.0
1261.0
457.0
3757.0
1332.0
1232.0
400.0
3347.0
909.0
1619.0
452.0
4806.0
1325.0
1574.0
424.0
4376.0
925.0
779.0
430.0
2633.0
1409.0
749.0
404.0
2232.0
985.0
1268.0
458.0
3757.0
1331.0
1223.0
403.0
3344.0
913.0
1615.0
439.0
4815.0
1339.0
1562.0
434.0
4385.0
921.0
772.0
383.0
2605.0
1402.0
742.0
393.0
2238.0
983.0
1251.0
451.0
3736.0
1331.0
1235.0
384.0
3357.0
911.0
1604.0
439.0
4786.0
1332.0
1581.0
417.0
4380.0
919.0
762.0
411.0
2617.0
1407.0
747.0
385.0
2233.0
983.0
1261.0
460.0
3757.0
1320.0
1232.0
407.0
3344.0
907.0
1602.0
448.0
4798.0
1339.0
1546.0
408.0
4395.0
928.0
758.0
401.0
2614.0
1409.0
744.0
386.0
2245.0
982.0
1246.0
459.0
3739.0
1344.0
1228.0
394.0
3352.0
912.0
1618.0
452.0
4825.0
1329.0
1564.0
407.0
4391.0
921.0
752.0
394.0
2618.0
1411.0
758.0
386.0
2234.0
984.0
1255.0
459.0
3758.0
1334.0
1230.0
393.0
3339.0
903.0
1599.0
437.0
4786.0
1336.0
1555.0
425.0
4382.0
931.0
769.0
392.0
2719.0
1402.0
759.0
386.0
2228.0
985.0
1254.0
460.0
3745.0
1330.0
1231.0
387.0
3354.0
904.0
1608.0
451.0
4786.0
1334.0
1575.0
406.0
4384.0
931.0
773.0
394.0
2790.0
1416.0
746.0
387.0
2238.0
1003.0
1263.0
454.0
3758.0
1336.0
1226.0
376.0
3351.0
906.0
1610.0
439.0
4795.0
1339.0
1568.0
435.0
4376.0
927.0
779.0
404.0
2646.0
1417.0
757.0
375.0
2229.0
992.0
1249.0
438.0
3750.0
1338.0
1236.0
398.0
3342.0
912.0
1587.0
446.0
4796.0
1341.0
1571.0
416.0
4379.0
931.0
751.0
390.0
2777.0
1420.0
757.0
376.0
2239.0
986.0
1277.0
458.0
3749.0
1340.0
1244.0
382.0
3350.0
910.0
1618.0
444.0
4794.0
1332.0
1546.0
412.0
4385.0
930.0
752.0
394.0
2672.0
1411.0
773.0
388.0
2241.0
981.0
1264.0
456.0
3750.0
1335.0
1239.0
391.0
3354.0
911.0
1608.0
450.0
4800.0
1337.0
1567.0
417.0
4399.0
922.0
760.0
412.0
2701.0
1410.0
751.0
387.0
2244.0
983.0
1266.0
458.0
3746.0
1333.0
1226.0
406.0
3345.0
906.0
1605.0
441.0
4784.0
1337.0
1562.0
422.0
4391.0
927.0
767.0
402.0
2766.0
1412.0
756.0
382.0
2232.0
990.0
1254.0
471.0
3759.0
1335.0
1240.0
400.0
3348.0
902.0
1611.0
452.0
4796.0
1339.0
1566.0
408.0
4390.0
932.0
756.0
423.0
2655.0
1429.0
734.0
382.0
2234.0
982.0
1251.0
441.0
3745.0
1328.0
1226.0
402.0
3351.0
906.0
1600.0
437.0
4789.0
1350.0
1568.0
414.0
4386.0
928.0
794.0
430.0
2752.0
1404.0
774.0
391.0
2231.0
992.0
1255.0
440.0
3750.0
1332.0
1241.0
394.0
3346.0
914.0
1606.0
449.0
4800.0
1350.0
1551.0
411.0
4380.0
921.0
731.0
416.0
2723.0
1402.0
756.0
395.0
2240.0
981.0
1265.0
461.0
3752.0
1333.0
1224.0
395.0
3349.0
913.0
1592.0
442.0
4783.0
1326.0
1553.0
420.0
4376.0
922.0
750.0
401.0
2646.0
1413.0
738.0
389.0
2235.0
995.0
1250.0
460.0
3748.0
1326.0
1237.0
395.0
3352.0
911.0
1603.0
437.0
4892.0
1337.0
1570.0
412.0
4379.0
928.0
768.0
391.0
2765.0
1422.0
727.0
394.0
2240.0
980.0
1255.0
472.0
3765.0
1332.0
1238.0
385.0
3356.0
905.0
1624.0
450.0
4784.0
1330.0
1540.0
406.0
4383.0
925.0
778.0
419.0
2668.0
1422.0
735.0
388.0
2241.0
988.0
1250.0
443.0
3761.0
1333.0
1223.0
383.0
3349.0
907.0
1604.0
444.0
4799.0
1333.0
1557.0
408.0
4387.0
922.0
764.0
412.0
2709.0
1412.0
741.0
401.0
2238.0
979.0
1255.0
441.0
3762.0
1338.0
1238.0
392.0
3341.0
908.0
1612.0
448.0
4788.0
1327.0
1564.0
421.0
4384.0
918.0
772.0
397.0
2769.0
1418.0
735.0
396.0
2238.0
995.0
1261.0
448.0
3756.0
1333.0
1235.0
398.0
3363.0
906.0
1608.0
443.0
4791.0
1350.0
