FFTW-Real_time
1340.0
713.0
352.0
770.0
423.0
2682.0
1413.0
1092.0
409.0
1258.0
449.0
3743.0
1330.0
1459.0
389.0
1610.0
447.0
4791.0
1324.0
702.0
369.0
772.0
400.0
2771.0
1413.0
1094.0
414.0
1252.0
453.0
3761.0
1332.0
1468.0
397.0
1612.0
442.0
4798.0
1347.0
703.0
374.0
788.0
407.0
2634.0
1411.0
1094.0
419.0
1284.0
472.0
3736.0
1324.0
1464.0
401.0
1604.0
445.0
4787.0
1332.0
713.0
369.0
739.0
388.0
2761.0
1402.0
1089.0
414.0
1253.0
454.0
3753.0
1333.0
1466.0
406.0
1608.0
443.0
4782.0
1340.0
704.0
374.0
764.0
381.0
2740.0
1408.0
1091.0
422.0
1267.0
464.0
3743.0
1325.0
1456.0
404.0
1597.0
445.0
4787.0
1333.0
705.0
361.0
770.0
393.0
2651.0
1410.0
1098.0
411.0
1238.0
452.0
3751.0
1322.0
1456.0
386.0
1590.0
437.0
4787.0
1335.0
698.0
376.0
771.0
393.0
2767.0
1404.0
1088.0
415.0
1265.0
451.0
3751.0
1334.0
1469.0
397.0
1599.0
439.0
4785.0
1332.0
705.0
357.0
766.0
398.0
2705.0
1412.0
1091.0
420.0
1262.0
448.0
3741.0
1331.0
1468.0
402.0
1599.0
443.0
4799.0
1337.0
697.0
370.0
762.0
397.0
2690.0
1403.0
1100.0
407.0
1254.0
455.0
3751.0
1336.0
1464.0
404.0
1586.0
439.0
4794.0
1326.0
703.0
371.0
772.0
389.0
2828.0
1407.0
1102.0
417.0
1261.0
457.0
3757.0
1332.0
1465.0
398.0
1619.0
452.0
4806.0
1325.0
708.0
365.0
779.0
430.0
2633.0
1409.0
1098.0
420.0
1268.0
458.0
3757.0
1331.0
1465.0
410.0
1615.0
439.0
4815.0
1339.0
710.0
363.0
772.0
383.0
2605.0
1402.0
1094.0
409.0
1251.0
451.0
3736.0
1331.0
1455.0
403.0
1604.0
439.0
4786.0
1332.0
709.0
359.0
762.0
411.0
2617.0
1407.0
1104.0
414.0
1261.0
460.0
3757.0
1320.0
1461.0
394.0
1602.0
448.0
4798.0
1339.0
692.0
364.0
758.0
401.0
2614.0
1409.0
1083.0
414.0
1246.0
459.0
3739.0
1344.0
1460.0
404.0
1618.0
452.0
4825.0
1329.0
710.0
375.0
752.0
394.0
2618.0
1411.0
1092.0
408.0
1255.0
459.0
3758.0
1334.0
1463.0
404.0
1599.0
437.0
4786.0
1336.0
705.0
361.0
769.0
392.0
2719.0
1402.0
1096.0
408.0
1254.0
460.0
3745.0
1330.0
1461.0
408.0
1608.0
451.0
4786.0
1334.0
706.0
365.0
773.0
394.0
2790.0
1416.0
1101.0
414.0
1263.0
454.0
3758.0
1336.0
1470.0
398.0
1610.0
439.0
4795.0
1339.0
700.0
363.0
779.0
404.0
2646.0
1417.0
1096.0
415.0
1249.0
438.0
3750.0
1338.0
1462.0
402.0
1587.0
446.0
4796.0
1341.0
695.0
355.0
751.0
390.0
2777.0
1420.0
1096.0
390.0
1277.0
458.0
3749.0
1340.0
1450.0
404.0
1618.0
444.0
4794.0
1332.0
695.0
376.0
752.0
394.0
2672.0
1411.0
1092.0
410.0
1264.0
456.0
3750.0
1335.0
1457.0
408.0
1608.0
450.0
4800.0
1337.0
704.0
356.0
760.0
412.0
2701.0
1410.0
1089.0
419.0
1266.0
458.0
3746.0
1333.0
1458.0
402.0
1605.0
441.0
4784.0
1337.0
710.0
359.0
767.0
402.0
2766.0
1412.0
1095.0
415.0
1254.0
471.0
3759.0
1335.0
1467.0
414.0
1611.0
452.0
4796.0
1339.0
705.0
379.0
756.0
423.0
2655.0
1429.0
1093.0
407.0
1251.0
441.0
3745.0
1328.0
1458.0
405.0
1600.0
437.0
4789.0
1350.0
694.0
356.0
794.0
430.0
2752.0
1404.0
1101.0
416.0
1255.0
440.0
3750.0
1332.0
1459.0
399.0
1606.0
449.0
4800.0
1350.0
699.0
356.0
731.0
416.0
2723.0
1402.0
1096.0
418.0
1265.0
461.0
3752.0
1333.0
1464.0
397.0
1592.0
442.0
4783.0
1326.0
693.0
363.0
750.0
401.0
2646.0
1413.0
1092.0
423.0
1250.0
460.0
3748.0
1326.0
1465.0
409.0
1603.0
437.0
4892.0
1337.0
708.0
364.0
768.0
391.0
2765.0
1422.0
1100.0
419.0
1255.0
472.0
3765.0
1332.0
1459.0
397.0
1624.0
450.0
4784.0
1330.0
691.0
365.0
778.0
419.0
2668.0
1422.0
1098.0
415.0
1250.0
443.0
3761.0
1333.0
1461.0
407.0
1604.0
444.0
4799.0
1333.0
699.0
355.0
764.0
412.0
2709.0
1412.0
1094.0
407.0
1255.0
441.0
3762.0
1338.0
1474.0
408.0
1612.0
448.0
4788.0
1327.0
696.0
355.0
772.0
397.0
2769.0
1418.0
1098.0
402.0
1261.0
448.0
3756.0
1333.0
1466.0
399.0
1608.0
443.0
4791.0
1350.0
715.0
372.0
775.0
408.0
2620.0
1409.0
1096.0
428.0
1263.0
453.0
3762.0
1332.0
1456.0
407.0
1610.0
430.0
4801.0
1339.0
697.0
396.0
746.0
408.0
2625.0
1406.0
1091.0
415.0
1264.0
451.0
3757.0
1333.0
1468.0
402.0
1584.0
430.0
4798.0
1334.0
695.0
362.0
760.0
415.0
2616.0
1412.0
1096.0
417.0
1263.0
442.0
3752.0
1335.0
1452.0
413.0
1612.0
428.0
4801.0
1338.0
706.0
378.0
761.0
404.0
2622.0
1413.0
1099.0
415.0
1258.0
451.0
3757.0
1338.0
1465.0
408.0
1600.0
440.0
4805.0
1344.0
