ifort-User_time
16499.0
12536.0
20169.0
15277.0
4819.0
3725.0
14892.0
10934.0
19032.0
13679.0
3848.0
2737.0
16476.0
12520.0
19976.0
14842.0
4837.0
3728.0
14779.0
11079.0
18917.0
13770.0
3848.0
2732.0
16477.0
12663.0
20076.0
15346.0
4823.0
3703.0
14823.0
10775.0
19033.0
14211.0
3858.0
2755.0
16446.0
12511.0
20113.0
15256.0
4811.0
3700.0
14881.0
11047.0
18954.0
14070.0
3846.0
2735.0
16420.0
12580.0
20232.0
14989.0
4840.0
3695.0
14870.0
10704.0
19007.0
13526.0
3852.0
2739.0
16464.0
12783.0
20094.0
14871.0
4859.0
3722.0
14897.0
10803.0
19008.0
13925.0
3847.0
2734.0
16532.0
12807.0
19976.0
14994.0
4843.0
3714.0
14780.0
10916.0
18891.0
13728.0
3850.0
2735.0
16336.0
12647.0
20079.0
15105.0
4846.0
3724.0
14795.0
10939.0
19050.0
13496.0
3851.0
2738.0
16502.0
12555.0
20169.0
15270.0
4849.0
3694.0
14728.0
10850.0
19099.0
13783.0
3853.0
2744.0
16637.0
12999.0
20051.0
15138.0
4819.0
3714.0
14722.0
10963.0
18756.0
13477.0
3853.0
2743.0
16450.0
12545.0
20187.0
15270.0
4805.0
3781.0
14765.0
11014.0
18744.0
13715.0
3837.0
2726.0
16477.0
12747.0
20063.0
14946.0
4829.0
3692.0
14897.0
10835.0
18769.0
13599.0
3839.0
2735.0
16541.0
12725.0
20182.0
15030.0
4822.0
3710.0
14703.0
11005.0
18870.0
13708.0
3844.0
2736.0
16362.0
12619.0
20157.0
15162.0
4850.0
3714.0
14800.0
10969.0
18797.0
13666.0
3860.0
2748.0
16454.0
12676.0
19954.0
15137.0
4834.0
3704.0
14760.0
10857.0
18894.0
13674.0
3878.0
2736.0
16478.0
12601.0
20242.0
15148.0
4838.0
3714.0
14776.0
10845.0
18896.0
13638.0
3881.0
2736.0
16482.0
12693.0
20332.0
15281.0
4805.0
3684.0
14823.0
10723.0
18861.0
13515.0
3905.0
2730.0
16436.0
12618.0
20300.0
15273.0
4845.0
3733.0
14748.0
10829.0
18901.0
13661.0
3842.0
2735.0
16476.0
12708.0
20106.0
15290.0
4821.0
3712.0
14970.0
10885.0
18911.0
13702.0
3887.0
2732.0
16553.0
12703.0
20173.0
15070.0
4833.0
3746.0
14800.0
10921.0
18719.0
13553.0
3836.0
2732.0
16345.0
12604.0
20074.0
15092.0
4806.0
3690.0
14846.0
10814.0
18709.0
13605.0
3849.0
2756.0
16535.0
12687.0
20168.0
15229.0
4838.0
3707.0
14898.0
10932.0
18774.0
13581.0
3848.0
2732.0
16537.0
12541.0
20139.0
15141.0
4830.0
3699.0
14776.0
10871.0
18722.0
13754.0
3842.0
2729.0
16490.0
12669.0
20292.0
15407.0
4839.0
3721.0
14869.0
10800.0
18785.0
13833.0
3833.0
2733.0
16485.0
12644.0
20075.0
15164.0
4834.0
3699.0
14651.0
10855.0
19004.0
13844.0
3837.0
2727.0
16413.0
12489.0
20351.0
15213.0
4836.0
3700.0
14814.0
10974.0
18848.0
13581.0
3845.0
2732.0
16547.0
12542.0
20246.0
15124.0
4866.0
3678.0
14802.0
10842.0
18851.0
13851.0
3839.0
2729.0
16456.0
12646.0
20070.0
15245.0
4854.0
3712.0
14672.0
10970.0
18764.0
13561.0
3837.0
2738.0
16533.0
12528.0
19873.0
15033.0
4813.0
3700.0
14788.0
10998.0
18825.0
13839.0
3831.0
2725.0
16515.0
12561.0
20062.0
14937.0
4838.0
3721.0
14877.0
10924.0
18727.0
13752.0
3833.0
2754.0
16431.0
12600.0
19977.0
15272.0
4817.0
3690.0
14706.0
10895.0
18911.0
13646.0
3843.0
2729.0
16535.0
12606.0
20102.0
14943.0
4846.0
3727.0
14760.0
10881.0
18686.0
13587.0
3828.0
2726.0
16599.0
12637.0
20106.0
14975.0
4815.0
3734.0
15009.0
10870.0
18946.0
13832.0
3840.0
2747.0
16490.0
12653.0
20160.0
15261.0
4817.0
3760.0
14889.0
10892.0
19003.0
13691.0
3841.0
2739.0
16657.0
12703.0
20304.0
14913.0
4850.0
3693.0
14815.0
10876.0
18776.0
13809.0
3837.0
2754.0
16589.0
12632.0
20328.0
14961.0
4814.0
3804.0
14829.0
10972.0
18754.0
13751.0
3836.0
2732.0
16473.0
12685.0
20213.0
15088.0
4846.0
3708.0
14847.0
10979.0
18929.0
13658.0
