DYN-User_time
13082.0
12988.0
11683.0
11706.0
16499.0
12536.0
14892.0
10934.0
19803.0
11146.0
18754.0
9171.0
13015.0
13129.0
11676.0
11758.0
16476.0
12520.0
14779.0
11079.0
19709.0
11238.0
18682.0
9230.0
13228.0
13130.0
11507.0
11704.0
16477.0
12663.0
14823.0
10775.0
19916.0
11213.0
18775.0
9079.0
13092.0
13062.0
11628.0
11834.0
16446.0
12511.0
14881.0
11047.0
19801.0
11143.0
18718.0
9138.0
13067.0
13116.0
11472.0
11476.0
16420.0
12580.0
14870.0
10704.0
19888.0
11151.0
18679.0
9021.0
13101.0
13097.0
11606.0
11649.0
16464.0
12783.0
14897.0
10803.0
19788.0
11090.0
18839.0
9192.0
13099.0
13132.0
11639.0
11680.0
16532.0
12807.0
14780.0
10916.0
20012.0
11241.0
18779.0
9036.0
13033.0
13045.0
11850.0
11638.0
16336.0
12647.0
14795.0
10939.0
19916.0
11069.0
18886.0
9047.0
13010.0
12963.0
11640.0
11734.0
16502.0
12555.0
14728.0
10850.0
19748.0
11210.0
18818.0
9137.0
13028.0
13096.0
11632.0
11737.0
16637.0
12999.0
14722.0
10963.0
19940.0
11154.0
18853.0
9253.0
13016.0
13054.0
11653.0
11532.0
16450.0
12545.0
14765.0
11014.0
19831.0
11251.0
18701.0
9154.0
13102.0
13019.0
11565.0
11596.0
16477.0
12747.0
14897.0
10835.0
19832.0
11068.0
18847.0
9151.0
13093.0
13079.0
11507.0
11654.0
16541.0
12725.0
14703.0
11005.0
19817.0
11224.0
18753.0
9078.0
13080.0
13126.0
11623.0
11676.0
16362.0
12619.0
14800.0
10969.0
19884.0
11287.0
18770.0
9219.0
13027.0
13052.0
11690.0
11835.0
16454.0
12676.0
14760.0
10857.0
20067.0
11286.0
18712.0
9105.0
13144.0
13118.0
11569.0
11930.0
16478.0
12601.0
14776.0
10845.0
19854.0
11087.0
18768.0
9082.0
12987.0
13058.0
11599.0
11659.0
16482.0
12693.0
14823.0
10723.0
19638.0
11059.0
18700.0
9124.0
12953.0
13037.0
11715.0
11595.0
16436.0
12618.0
14748.0
10829.0
19880.0
11181.0
18532.0
9247.0
13137.0
13184.0
11672.0
11683.0
16476.0
12708.0
14970.0
10885.0
