OMP-User_time
13082.0
12988.0
16773.0
17086.0
11683.0
11706.0
15207.0
15356.0
16499.0
12536.0
20169.0
15277.0
14892.0
10934.0
19032.0
13679.0
19803.0
11146.0
24046.0
12510.0
18754.0
9171.0
23281.0
11579.0
13015.0
13129.0
16826.0
16636.0
11676.0
11758.0
15371.0
15070.0
16476.0
12520.0
19976.0
14842.0
14779.0
11079.0
18917.0
13770.0
19709.0
11238.0
24211.0
12547.0
18682.0
9230.0
22915.0
11177.0
13228.0
13130.0
16819.0
16738.0
11507.0
11704.0
15374.0
15299.0
16477.0
12663.0
20076.0
15346.0
14823.0
10775.0
19033.0
14211.0
19916.0
11213.0
23919.0
12936.0
18775.0
9079.0
23048.0
11222.0
13092.0
13062.0
16742.0
17197.0
11628.0
11834.0
15303.0
15285.0
16446.0
12511.0
20113.0
15256.0
14881.0
11047.0
18954.0
14070.0
19801.0
11143.0
24324.0
12779.0
18718.0
9138.0
23014.0
11580.0
13067.0
13116.0
16922.0
17009.0
11472.0
11476.0
15218.0
15475.0
16420.0
12580.0
20232.0
14989.0
14870.0
10704.0
19007.0
13526.0
19888.0
11151.0
24271.0
12379.0
18679.0
9021.0
23131.0
11268.0
13101.0
13097.0
16643.0
16635.0
11606.0
11649.0
15278.0
15381.0
16464.0
12783.0
20094.0
14871.0
14897.0
10803.0
19008.0
13925.0
19788.0
11090.0
24229.0
12600.0
18839.0
9192.0
22911.0
11550.0
13099.0
13132.0
16949.0
16813.0
11639.0
11680.0
15185.0
15320.0
16532.0
12807.0
19976.0
14994.0
14780.0
10916.0
18891.0
13728.0
20012.0
11241.0
24147.0
12671.0
18779.0
9036.0
23021.0
11705.0
13033.0
13045.0
16804.0
16891.0
11850.0
11638.0
15395.0
15414.0
16336.0
12647.0
20079.0
15105.0
14795.0
10939.0
19050.0
13496.0
19916.0
11069.0
24590.0
12292.0
18886.0
9047.0
23220.0
11534.0
13010.0
12963.0
16835.0
16805.0
11640.0
11734.0
15263.0
15173.0
16502.0
12555.0
20169.0
15270.0
14728.0
10850.0
19099.0
13783.0
19748.0
11210.0
24400.0
12757.0
18818.0
9137.0
22981.0
11495.0
13028.0
13096.0
17004.0
16876.0
11632.0
11737.0
14981.0
15295.0
