OMP-Consumption
4778.59
4849.76
6064.86
6235.44
5613.25
5852.36
5595.26
5471.35
5492.24
6330.7
6242.46
5712.83
5943.72
6596.1
6384.81
5832.04
6194.17
6203.31
6569.0
6104.88
5838.63
6371.5
6212.05
6279.95
4787.03
5292.84
5833.2
5655.34
5859.96
5915.11
5723.51
5715.96
6133.24
6356.85
6317.91
5758.08
5041.52
6532.2
6404.04
5610.7
6005.42
6187.79
6369.17
5913.72
5952.57
6448.49
6099.21
6279.95
4778.53
5186.94
6317.8
5146.57
5996.61
5891.67
6300.24
5649.62
5905.85
6594.31
6380.58
5849.9
6097.73
6449.65
6356.2
5818.72
5473.48
6172.48
6492.52
5750.74
5707.28
6461.69
5450.02
6279.95
4577.33
5391.32
6147.38
4808.03
5928.55
6120.74
6222.85
5753.51
6250.61
6174.03
6326.09
5573.44
6009.48
5723.33
6372.76
5984.38
5930.46
6292.52
6523.49
5785.5
5991.65
6171.84
6281.0
6279.95
4717.56
5257.5
6014.8
5198.35
5746.45
5984.01
6188.63
5688.56
6057.65
6428.17
6666.21
5601.68
6083.79
6410.44
6386.76
5576.45
6165.24
6275.65
6426.77
5642.75
5751.82
5798.16
6132.65
6279.95
4405.79
5139.73
5843.64
5282.57
5984.42
6001.54
6236.62
5723.7
5823.12
6275.88
6607.49
5808.32
6409.8
6586.36
6245.49
5703.05
5929.0
6202.43
6231.04
5742.0
5880.15
6250.59
6087.97
6279.95
4841.27
5466.09
5817.89
5181.64
6113.87
6026.91
6231.8
5703.03
5585.69
6109.12
6627.07
5444.02
5982.65
6408.86
6377.15
5787.92
5544.9
6230.79
6101.09
6102.77
5615.4
6472.61
6212.05
6279.95
4550.64
5377.05
6155.3
6194.93
6094.35
5955.34
6224.0
5698.71
5350.76
6298.34
6716.45
5657.54
5880.9
6394.88
6484.09
5741.61
5786.04
6535.07
6284.15
5505.53
5771.58
6465.7
6212.05
6279.95
4558.61
5516.15
5890.66
4915.63
6046.73
5938.71
6205.91
5750.69
6027.26
6483.01
6653.47
5596.02
6397.12
6425.34
6463.95
5720.65
5789.93
6285.83
6334.72
5538.6
5638.3
6470.91
6212.05
6279.95
4668.51
5385.71
5402.52
5693.75
5901.96
5894.84
6099.4
5721.42
6055.97
6345.3
6354.53
5677.95
6457.26
6409.8
6318.9
5713.51
5841.64
6163.66
6210.45
5474.98
5397.67
5459.6
6212.05
6279.95
3005.8
3749.2
3916.53
4454.09
3348.4
3079.21
3594.51
3594.86
3369.85
3753.36
3744.09
4831.81
4354.38
4056.71
4505.22
3907.85
2786.67
3363.65
4402.1
4690.96
4763.94
5362.1
5330.43
5450.35
2966.68
3764.07
3449.18
3678.76
3047.98
3155.47
3690.73
3755.68
3377.0
3673.52
4852.31
3810.9
3485.22
4250.22
3932.12
4677.34
3262.61
3668.22
3877.77
3885.21
4013.42
5166.3
5232.4
5413.88
2924.68
3748.32
3708.29
3524.94
3100.87
2964.6
3656.16
3740.61
3386.54
3714.06
3828.87
5003.55
3302.9
3736.84
4096.18
3839.93
3354.57
3831.91
4362.72
4628.59
3875.77
5866.92
5689.35
5639.33
3025.58
3765.75
4086.23
4511.07
3008.29
3235.42
3538.02
3682.89
3247.99
3599.9
4017.48
4126.98
4048.99
4102.34
4523.0
4049.11
3476.09
3391.47
4161.13
3918.6
4173.57
4924.35
5281.52
5398.0
3009.52
3002.08
3510.28
3438.53
3001.01
2994.79
3800.95
3758.06
3293.36
3816.45
4696.18
4139.03
3423.19
4122.84
4426.87
4969.6
3392.17
3655.39
4189.2
4018.54
3742.35
5444.57
5435.33
5596.81
2948.23
3801.91
4463.08
4416.61
3050.41
3078.76
3669.72
3642.33
3400.55
3862.41
3891.98
5058.27
3441.08
3912.32
3861.74
3901.3
3322.2
4030.86
4496.24
5384.15
5218.01
4575.69
5614.98
5392.56
3020.68
3771.53
3545.14
3465.38
3069.52
3056.0
3694.02
3880.03
3226.47
3605.1
4295.09
4084.56
3386.52
4443.57
4199.08
4032.41
3300.13
3638.34
4658.6
4150.48
4226.12
5332.68
5495.2
5222.43
2955.03
3016.14
4423.98
4364.92
3792.7
3248.88
3661.18
3342.56
3525.51
3829.09
3783.19
4252.98
3728.34
3996.33
3944.45
4171.6
4273.96
3561.85
4527.57
3678.33
4312.22
5057.89
5588.47
5342.0
2959.54
2977.41
3618.44
3752.9
2981.29
3189.18
3658.51
3784.11
3247.0
3531.7
4539.09
4440.59
3542.31
4338.35
3826.8
4211.59
2884.93
3949.02
4009.52
4296.16
4064.07
4983.31
4877.38
5600.58
3222.29
3031.68
3805.91
4452.04
3001.98
3010.88
3727.36
3782.76
3593.55
3884.3
4475.91
3821.32
3608.79
3901.81
4505.78
4017.89
3313.01
3676.43
4386.15
4305.25
4664.04
4742.4
5636.44
5439.14
2978.06
3016.12
4666.77
3484.62
3057.71
3079.1
3398.88
3565.14
3414.22
3934.39
4231.77
4987.17
3261.15
4344.3
4569.87
4238.53
3556.8
4455.04
4047.69
4196.78
4417.64
4913.53
5497.27
4583.19
2964.29
2968.41
4986.97
4423.07
3151.49
3073.12
3800.22
3803.39
3559.78
3473.82
3909.74
4176.49
4090.08
3834.51
3797.57
4593.97
2802.09
3393.3
4402.89
4475.37
4141.24
5463.85
5333.25
4288.29
2917.7
2946.29
4496.85
4180.26
3015.95
3071.52
3640.0
3652.7
3787.57
3764.42
4320.02
4630.15
3620.09
4264.83
4114.35
3833.46
3573.03
4092.53
3691.58
3942.85
4440.29
5655.0
5243.99
5047.3
2915.0
3005.33
4685.36
3635.56
3075.9
3739.24
3576.84
3761.67
4296.71
3536.24
4184.97
3906.8
3784.92
4278.78
4436.33
4676.36
3188.27
3246.22
5235.58
4548.83
4966.78
5891.3
5814.48
4266.35
3765.45
2936.2
4958.4
4377.76
3018.32
3000.97
3453.75
3762.57
2781.11
3856.66
4031.11
4232.39
3876.52
5027.93
4153.12
4363.89
3235.63
4043.81
4342.36
4300.75
4577.93
5200.99
5702.77
4831.0
2979.63
2962.25
4809.33
4417.88
2967.2
3067.51
3776.23
3815.94
2860.84
3568.26
4231.9
4341.21
3827.08
3716.3
4506.99
3941.78
3241.85
3478.06
3887.61
4296.62
4520.79
5376.43
5207.09
4419.47
3007.87
2993.06
4702.74
3680.69
3085.73
3185.48
3511.18
3452.13
3181.42
3503.86
4443.38
4273.95
3263.28
