noDebug-Real_time
1148.0
1299.0
4508.0
1014.0
1199.0
3499.0
837.0
977.0
3728.0
703.0
876.0
2740.0
727.0
799.0
3298.0
589.0
741.0
2328.0
1162.0
1268.0
4486.0
1029.0
1176.0
3510.0
835.0
949.0
3731.0
712.0
882.0
2735.0
733.0
802.0
3279.0
593.0
716.0
2328.0
1158.0
1275.0
4502.0
1020.0
1185.0
3514.0
844.0
981.0
3706.0
693.0
910.0
2758.0
731.0
827.0
3292.0
583.0
719.0
2326.0
1158.0
1311.0
4512.0
1024.0
1192.0
3498.0
835.0
976.0
3703.0
710.0
902.0
2738.0
727.0
817.0
3288.0
587.0
742.0
2331.0
1164.0
1298.0
4501.0
996.0
1203.0
3503.0
839.0
959.0
3698.0
688.0
867.0
2742.0
726.0
791.0
3302.0
579.0
722.0
2393.0
1159.0
1270.0
4488.0
1012.0
1197.0
3510.0
853.0
951.0
3725.0
695.0
893.0
2737.0
723.0
805.0
3293.0
590.0
740.0
2392.0
1161.0
1285.0
4497.0
1015.0
1189.0
3505.0
853.0
959.0
3718.0
701.0
880.0
2738.0
732.0
810.0
3298.0
580.0
750.0
2444.0
1154.0
1291.0
4493.0
1012.0
1199.0
3507.0
844.0
966.0
3727.0
703.0
865.0
2742.0
721.0
786.0
3288.0
581.0
739.0
2426.0
1147.0
1283.0
4497.0
1021.0
1183.0
3514.0
836.0
977.0
3697.0
697.0
883.0
2748.0
731.0
815.0
3320.0
587.0
737.0
2394.0
1158.0
1288.0
4500.0
1019.0
1191.0
3504.0
867.0
968.0
3718.0
704.0
863.0
2746.0
727.0
812.0
3294.0
594.0
720.0
2425.0
1158.0
1287.0
4485.0
997.0
1183.0
3510.0
837.0
976.0
3784.0
708.0
879.0
2730.0
733.0
816.0
3267.0
588.0
712.0
2346.0
1155.0
1284.0
4508.0
1001.0
1199.0
3502.0
852.0
955.0
3696.0
696.0
871.0
2739.0
722.0
806.0
3279.0
588.0
719.0
2356.0
1164.0
1287.0
4492.0
1008.0
1192.0
3495.0
849.0
961.0
3714.0
707.0
879.0
2739.0
733.0
826.0
3260.0
583.0
732.0
2355.0
1158.0
1295.0
4481.0
1016.0
1195.0
3504.0
841.0
969.0
3717.0
705.0
876.0
2751.0
736.0
822.0
3273.0
592.0
733.0
2344.0
1154.0
1283.0
4464.0
1030.0
1186.0
3503.0
846.0
968.0
3707.0
698.0
876.0
2739.0
736.0
813.0
3289.0
584.0
734.0
2346.0
1163.0
1268.0
4481.0
1032.0
1166.0
3525.0
841.0
969.0
3717.0
697.0
874.0
2740.0
723.0
789.0
3263.0
583.0
722.0
2352.0
1156.0
1280.0
4484.0
1010.0
1192.0
3532.0
847.0
977.0
3687.0
689.0
866.0
2733.0
721.0
795.0
3292.0
586.0
735.0
2348.0
1157.0
1291.0
4474.0
1006.0
1185.0
3500.0
842.0
977.0
3736.0
696.0
875.0
2738.0
729.0
798.0
3265.0
594.0
736.0
2352.0
1164.0
1285.0
4477.0
1016.0
1194.0
3504.0
848.0
978.0
3715.0
699.0
878.0
2735.0
732.0
825.0
3275.0
581.0
738.0
2342.0
1156.0
1277.0
4488.0
1016.0
1171.0
3498.0
848.0
963.0
3749.0
702.0
868.0
2735.0
719.0
803.0
3297.0
597.0
714.0
2345.0
1158.0
1272.0
4474.0
999.0
1179.0
3518.0
841.0
965.0
3693.0
695.0
872.0
2758.0
729.0
813.0
3263.0
578.0
736.0
2341.0
1168.0
1292.0
4473.0
1007.0
1191.0
3497.0
847.0
974.0
3710.0
703.0
870.0
2735.0
734.0
823.0
3305.0
583.0
741.0
2352.0
1150.0
1284.0
4482.0
1002.0
1177.0
3496.0
837.0
968.0
3702.0
699.0
881.0
2732.0
729.0
810.0
3270.0
586.0
728.0
2347.0
1156.0
1272.0
4487.0
1004.0
1183.0
3516.0
846.0
985.0
3724.0
694.0
886.0
2736.0
730.0
795.0
3291.0
594.0
716.0
2359.0
1157.0
1279.0
4487.0
1015.0
1196.0
3509.0
843.0
970.0
3703.0
698.0
887.0
2730.0
722.0
808.0
3251.0
600.0
714.0
2352.0
1144.0
1280.0
4489.0
1013.0
1188.0
3514.0
833.0
973.0
3704.0
705.0
870.0
2735.0
722.0
793.0
3299.0
589.0
723.0
2344.0
1176.0
1277.0
4494.0
1014.0
1186.0
3502.0
837.0
967.0
3682.0
697.0
888.0
2732.0
726.0
810.0
3261.0
583.0
733.0
2356.0
1157.0
1296.0
4473.0
1008.0
1192.0
3513.0
844.0
975.0
3715.0
705.0
869.0
2742.0
739.0
803.0
3273.0
577.0
726.0
2346.0
1145.0
1288.0
4498.0
1017.0
1209.0
3509.0
836.0
961.0
3703.0
707.0
887.0
2728.0
732.0
801.0
3298.0
587.0
718.0
2362.0
1157.0
1270.0
4478.0
1005.0
1186.0
3505.0
838.0
955.0
3724.0
702.0
881.0
2757.0
729.0
820.0
3278.0
598.0
735.0
2347.0
1151.0
1284.0
4472.0
1011.0
1197.0
3505.0
841.0
977.0
3693.0
700.0
874.0
2733.0
735.0
803.0
3287.0
584.0
744.0
2354.0
1155.0
1273.0
4499.0
1005.0
1194.0
3498.0
841.0
955.0
3730.0
699.0
871.0
2729.0
734.0
807.0
3282.0
580.0
720.0
2365.0
1159.0
1288.0
4485.0
1005.0
1195.0
3513.0
845.0
957.0
3737.0
698.0
886.0
2750.0
729.0
804.0
3283.0
581.0
730.0
2354.0
1152.0
1290.0
4474.0
1011.0
1196.0
3508.0
845.0
976.0
3763.0
700.0
877.0
2742.0
718.0
801.0
3275.0
579.0
723.0
2351.0
1160.0
1282.0
4490.0
1011.0
1198.0
3500.0
848.0
954.0
3696.0
699.0
885.0
2756.0
728.0
818.0
3328.0
586.0
722.0
2345.0
1153.0
1298.0
4475.0
1022.0
1176.0
3505.0
840.0
957.0
3809.0
705.0
881.0
2735.0
724.0
801.0
4240.0
589.0
726.0
2359.0
1148.0
1274.0
4471.0
1008.0
1190.0
3500.0
845.0
965.0
3711.0
706.0
875.0
2737.0
741.0
805.0
3338.0
585.0
723.0
2357.0
1166.0
1301.0
4476.0
1010.0
1184.0
3501.0
837.0
968.0
3689.0
698.0
876.0
2739.0
726.0
824.0
3318.0
574.0
712.0
2350.0
1155.0
1275.0
4493.0
1013.0
1169.0
3506.0
843.0
966.0
3723.0
701.0
865.0
2734.0
727.0
796.0
