noDYN-Real_time
1280.0
1299.0
4519.0
4508.0
1183.0
1199.0
3511.0
3499.0
1347.0
977.0
4823.0
3728.0
1274.0
876.0
3851.0
2740.0
1665.0
799.0
5544.0
3298.0
1618.0
741.0
4541.0
2328.0
1289.0
1268.0
4482.0
4486.0
1197.0
1176.0
3509.0
3510.0
1334.0
949.0
4840.0
3731.0
1267.0
882.0
3852.0
2735.0
1676.0
802.0
5520.0
3279.0
1594.0
716.0
4540.0
2328.0
1284.0
1275.0
4496.0
4502.0
1196.0
1185.0
3514.0
3514.0
1341.0
981.0
4826.0
3706.0
1275.0
910.0
3861.0
2758.0
1657.0
827.0
5537.0
3292.0
1603.0
719.0
4553.0
2326.0
1278.0
1311.0
4494.0
4512.0
1192.0
1192.0
3510.0
3498.0
1344.0
976.0
4815.0
3703.0
1270.0
902.0
3850.0
2738.0
1683.0
817.0
5523.0
3288.0
1601.0
742.0
4529.0
2331.0
1296.0
1298.0
4502.0
4501.0
1184.0
1203.0
3511.0
3503.0
1351.0
959.0
4844.0
3698.0
1273.0
867.0
3856.0
2742.0
1681.0
791.0
5557.0
3302.0
1608.0
722.0
4539.0
2393.0
1270.0
1270.0
4474.0
4488.0
1189.0
1197.0
3509.0
3510.0
1342.0
951.0
4863.0
3725.0
1273.0
893.0
3851.0
2737.0
1677.0
805.0
5509.0
3293.0
1594.0
740.0
4534.0
2392.0
1292.0
1285.0
4507.0
4497.0
1180.0
1189.0
3501.0
3505.0
1335.0
959.0
4846.0
3718.0
1266.0
880.0
3854.0
2738.0
1671.0
810.0
5534.0
3298.0
1601.0
750.0
4534.0
2444.0
1281.0
1291.0
4491.0
4493.0
1197.0
1199.0
3504.0
3507.0
1341.0
966.0
4849.0
3727.0
1276.0
865.0
3855.0
2742.0
1700.0
786.0
5522.0
3288.0
1614.0
739.0
4530.0
2426.0
1286.0
1283.0
4513.0
4497.0
1191.0
1183.0
3500.0
3514.0
1347.0
977.0
4852.0
3697.0
1279.0
883.0
3856.0
2748.0
1688.0
815.0
5548.0
3320.0
1599.0
737.0
4537.0
2394.0
1300.0
1288.0
4497.0
4500.0
1167.0
1191.0
3506.0
3504.0
1340.0
968.0
4823.0
3718.0
1257.0
863.0
3857.0
2746.0
1671.0
812.0
5514.0
3294.0
1601.0
720.0
4541.0
2425.0
1274.0
1287.0
4538.0
4485.0
1183.0
1183.0
3508.0
3510.0
1348.0
976.0
4808.0
3784.0
1256.0
879.0
3840.0
2730.0
1690.0
816.0
5526.0
3267.0
1596.0
712.0
4578.0
2346.0
1268.0
1284.0
4478.0
4508.0
1178.0
1199.0
3510.0
3502.0
1340.0
955.0
4833.0
3696.0
1258.0
871.0
3842.0
2739.0
1699.0
806.0
5516.0
3279.0
1597.0
719.0
4566.0
2356.0
1283.0
1287.0
4502.0
4492.0
1181.0
1192.0
3520.0
3495.0
1347.0
961.0
4826.0
3714.0
1264.0
879.0
3847.0
2739.0
1671.0
826.0
5494.0
3260.0
1583.0
732.0
4571.0
2355.0
1277.0
1295.0
4485.0
4481.0
1194.0
1195.0
3500.0
3504.0
1346.0
969.0
4854.0
3717.0
1260.0
876.0
3864.0
2751.0
1684.0
822.0
5489.0
3273.0
1583.0
733.0
4570.0
2344.0
1278.0
1283.0
4493.0
4464.0
1196.0
1186.0
3517.0
3503.0
1332.0
968.0
4838.0
3707.0
1266.0
876.0
3883.0
2739.0
1692.0
813.0
5520.0
3289.0
1602.0
734.0
4579.0
2346.0
1287.0
1268.0
4487.0
4481.0
1192.0
1166.0
3509.0
3525.0
1352.0
969.0
4841.0
3717.0
1265.0
874.0
3885.0
2740.0
1678.0
789.0
5513.0
3263.0
1601.0
722.0
4572.0
2352.0
1279.0
1280.0
4497.0
4484.0
1206.0
1192.0
3499.0
3532.0
1358.0
977.0
4809.0
3687.0
1265.0
866.0
3909.0
2733.0
1693.0
795.0
5515.0
3292.0
1600.0
735.0
4570.0
2348.0
1290.0
1291.0
4476.0
4474.0
1179.0
1185.0
3499.0
3500.0
1355.0
977.0
4848.0
3736.0
1266.0
875.0
3845.0
2738.0
1689.0
798.0
5510.0
3265.0
1605.0
736.0
4573.0
2352.0
1283.0
1285.0
4475.0
4477.0
1193.0
1194.0
3502.0
3504.0
1343.0
978.0
4825.0
3715.0
1267.0
878.0
3891.0
2735.0
1674.0
825.0
5523.0
3275.0
1591.0
738.0
4583.0
2342.0
1284.0
1277.0
4476.0
4488.0
1205.0
1171.0
3500.0
3498.0
1347.0
963.0
4836.0
3749.0
1254.0
868.0
3839.0
2735.0
1669.0
803.0
5521.0
3297.0
1603.0
714.0
4581.0
2345.0
1291.0
1272.0
4483.0
4474.0
1182.0
1179.0
3498.0
3518.0
1340.0
965.0
4810.0
3693.0
1254.0
872.0
3852.0
2758.0
1679.0
813.0
5504.0
3263.0
1594.0
736.0
4578.0
2341.0
1270.0
1292.0
4474.0
4473.0
1189.0
1191.0
3497.0
3497.0
1347.0
974.0
4841.0
3710.0
1259.0
870.0
3851.0
2735.0
1694.0
823.0
5515.0
3305.0
1599.0
741.0
4587.0
2352.0
1286.0
1284.0
4487.0
4482.0
1187.0
1177.0
3505.0
3496.0
1344.0
968.0
4833.0
3702.0
1253.0
881.0
3845.0
2732.0
1682.0
810.0
5492.0
3270.0
1595.0
728.0
4579.0
2347.0
1283.0
1272.0
4485.0
4487.0
1195.0
1183.0
3511.0
3516.0
1355.0
985.0
4843.0
3724.0
1259.0
886.0
3836.0
2736.0
1672.0
795.0
5538.0
3291.0
1596.0
716.0
4591.0
2359.0
1281.0
1279.0
4500.0
4487.0
1189.0
1196.0
3497.0
3509.0
1340.0
970.0
4838.0
3703.0
1273.0
887.0
3840.0
2730.0
1684.0
808.0
5494.0
3251.0
1588.0
714.0
4568.0
2352.0
1295.0
1280.0
4482.0
4489.0
1196.0
1188.0
3499.0
3514.0
1358.0
973.0
4840.0
3704.0
1262.0
870.0
3848.0
2735.0
1680.0
793.0
5525.0
3299.0
1589.0
723.0
4577.0
2344.0
1284.0
1277.0
4483.0
4494.0
1182.0
1186.0
3501.0
3502.0
1352.0
967.0
4870.0
3682.0
1263.0
888.0
3842.0
2732.0
1675.0
810.0
5527.0
3261.0
1590.0
733.0
4571.0
2356.0
1294.0
1296.0
4483.0
4473.0
1183.0
1192.0
3500.0
3513.0
1341.0
975.0
4858.0
3715.0
1258.0
869.0
3841.0
2742.0
1766.0
803.0
5519.0
3273.0
1578.0
726.0
4570.0
2346.0
1300.0
1288.0
4487.0
4498.0
1184.0
1209.0
3508.0
3509.0
1328.0
961.0
4817.0
3703.0
1260.0
887.0
3834.0
2728.0
1707.0
801.0
5528.0
3298.0
1600.0
718.0
4574.0
2362.0
1278.0
1270.0
4483.0
4478.0
1187.0
1186.0
3508.0
3505.0
1341.0
955.0
4842.0
3724.0
1255.0
881.0
3837.0
2757.0
1729.0
820.0
5526.0
3278.0
1584.0
735.0
4581.0
2347.0
1283.0
1284.0
4481.0
4472.0
1188.0
1197.0
3499.0
3505.0
1334.0
977.0
4820.0
3693.0
1267.0
874.0
3846.0
2733.0
1690.0
803.0
5523.0
3287.0
1594.0
744.0
4574.0
2354.0
1292.0
1273.0
4485.0
4499.0
1188.0
1194.0
3506.0
3498.0
1343.0
955.0
4849.0
3730.0
1253.0
871.0
3831.0
2729.0
1680.0
807.0
5497.0
3282.0
1590.0
720.0
4545.0
2365.0
1291.0
1288.0
4494.0
4485.0
1195.0
1195.0
3507.0
3513.0
1342.0
957.0
4818.0
3737.0
1270.0
886.0
3843.0
2750.0
1686.0
804.0
5521.0
3283.0
1593.0
730.0
4579.0
2354.0
1285.0
1290.0
4465.0
4474.0
1166.0
1196.0
3509.0
3508.0
1346.0
976.0
4820.0
